month,pnl_usdt
2021-01,700.76
2021-02,2573.14
2021-03,279.34
2021-04,-1261.22
2021-05,-1077.46
2021-06,-321.63
2021-07,1613.01
2021-08,1044.28
2021-09,-1000.57
2021-10,1766.73
2021-11,-1237.84
2021-12,-184.04
2022-01,-1217.77
2022-02,285.44
2022-03,1329.43
2022-04,-1190.08
2022-05,666.2
2022-06,-1204.85
2022-07,1100.71
2022-08,-158.63
2022-09,-1078.01
2022-10,199.24
2022-11,31.43
2022-12,-124.83
2023-01,2542.62
2023-02,59.51
2023-03,1059.52
2023-04,-968.94
2023-05,-478.34
2023-06,941.42
2023-07,-847.71
2023-08,-483.03
2023-09,-381.44
2023-10,2319.89
2023-11,-950.5
2023-12,809.69
2024-01,-22.45
2024-02,2357.26
2024-03,302.81
2024-04,-1463.92
2024-05,-62.2
2024-06,-544.87
2024-07,1243.5
2024-08,-323.56
2024-09,875.18
2024-10,861.88
2024-11,3878.85
2024-12,282.45
2025-01,-929.64
2025-02,-1358.88
2025-03,-933.82
2025-04,-509.01
2025-05,246.03
2025-06,-3.4
2025-07,822.69
2025-08,-541.59
2025-09,-268.98
2025-10,496.76
2025-11,246.06
2025-12,-2607.0
2026-01,608.83
2026-02,-928.2
2026-03,107.31
2026-04,-3.07
