month,pnl_usdt
2017-10,1301.49
2017-11,9180.33
2017-12,5218.71
2018-01,-2216.87
2018-02,2064.7
2018-03,239.04
2018-04,2753.23
2018-05,-368.56
2018-07,3618.41
2018-08,-1716.62
2018-09,-1207.74
2018-10,-1547.58
2018-11,-520.87
2018-12,-2794.02
2019-01,-1519.65
2019-02,-643.96
2019-03,563.26
2019-04,4899.1
2019-05,4877.87
2019-06,12102.42
2019-07,-4906.28
2019-08,851.91
2019-09,-41.82
2019-11,1896.48
2019-12,-2770.27
2020-01,10566.44
2020-02,-1560.04
2020-04,4817.89
2020-05,-2751.57
2020-06,-2678.3
2020-07,6895.97
2020-08,-4546.49
2020-09,-2918.52
2020-10,8003.34
2020-11,10254.31
2020-12,26887.81
2021-01,1407.13
2021-02,37390.61
2021-03,-691.5
2021-04,5919.85
2021-05,-13151.29
2021-07,36758.4
2021-08,4383.32
2021-09,-13990.32
2021-10,23842.6
2021-11,2512.05
2022-02,-781.35
2022-03,5505.07
2022-04,-12552.82
2022-07,-10363.17
2022-08,-3995.55
2022-09,-7723.23
2022-10,-3402.4
2022-11,-2838.59
2022-12,-1646.5
2023-01,39294.9
2023-02,117.61
2023-03,35177.97
2023-04,-10464.21
2023-05,-6289.69
2023-06,25888.35
2023-07,-7849.75
2023-08,-6068.42
2023-09,-4558.97
2023-10,40843.04
2023-11,-6019.53
2023-12,10873.24
2024-01,-21781.87
2024-02,73079.23
2024-03,-12209.79
2024-04,-18810.87
2024-05,-8997.3
2024-06,9139.18
2024-07,15543.28
2024-08,285.81
2024-09,3998.42
2024-10,25473.64
2024-11,52469.1
2024-12,-24464.0
2025-01,-2371.6
2025-02,-12280.77
2025-03,-11338.72
2025-04,9893.15
2025-05,22367.3
2025-06,-6535.31
2025-07,23620.29
2025-08,1843.52
2025-09,9341.05
2025-10,1995.68
2026-01,-2823.83
2026-03,-36881.61
2026-05,12532.84
