month,pnl_usdt
2021-02,9066.612088171025
2021-04,8871.21428488445
2021-11,13651.50855912475
2021-12,-24774.27458805212
2023-03,-3133.2677519038016
2023-04,5096.552006516578
2023-05,-447.74076156210936
2023-07,65.07301000882566
2023-10,7143.928516659221
2023-12,10494.242155772119
2024-01,113.93817554419725
2024-02,7672.168966877807
2024-03,18239.305394190767
2024-04,-5831.947526445549
2024-07,2146.5144252135524
2024-08,-7730.187425398839
2024-11,19116.518782692234
2025-01,7862.872587783669
2025-02,-1340.2871922975824
2025-07,-924.4583541392527
2025-08,-8834.065528309286
2025-09,-767.7293102120764
