month,pnl_usdt
2017-10,3749.14
2017-11,13226.6
2017-12,1409.61
2018-01,644.09
2018-02,2979.83
2018-03,1867.77
2018-04,5262.4
2018-05,-2511.52
2018-07,4478.32
2018-08,-1607.8
2018-09,-3470.77
2018-10,-4612.71
2018-11,-716.33
2018-12,-6144.4
2019-01,-2677.62
2019-02,-1651.75
2019-03,1768.48
2019-04,8977.31
2019-05,15299.1
2019-06,35433.71
2019-07,-16477.5
2019-08,1570.74
2019-09,-1829.34
2019-10,7796.16
2019-11,-3243.84
2019-12,-8873.39
2020-01,13664.76
2020-02,-8471.12
2020-04,15778.85
2020-05,-17711.52
2020-06,-6279.88
2020-07,18305.11
2020-08,-12341.09
2020-09,-8813.47
2020-10,12754.56
2020-11,32304.44
2020-12,77554.55
2021-01,7619.62
2021-02,196581.21
2021-03,-3824.36
2021-04,-7662.22
2021-05,-47902.75
2021-06,-45726.59
2021-07,135387.1
2021-08,14901.13
2021-09,-55770.69
2021-10,124249.49
2021-11,20166.4
2021-12,-43906.09
2022-02,-11406.65
2022-03,49834.79
2022-04,-40579.54
2022-07,58588.5
2022-08,-65260.91
2022-09,-19597.74
2022-10,-32169.16
2022-11,1763.99
2022-12,7942.05
2023-01,210956.07
2023-02,43084.91
2023-03,348661.24
2023-04,26416.4
2023-05,-69016.75
2023-06,210413.2
2023-07,-108922.02
2023-08,-177459.34
2023-09,-40381.24
2023-10,158767.77
2023-11,-120477.85
2023-12,190816.16
2024-01,-164747.5
2024-02,474514.51
2024-03,-192540.97
2024-04,-259571.54
2024-05,-18304.51
2024-06,-8892.78
2024-07,42826.42
2024-08,48213.08
2024-09,75199.28
2024-10,164879.9
2024-11,312979.33
2024-12,-193051.61
2025-01,-16779.66
2025-02,-126300.4
2025-03,-274202.94
2025-04,-25374.91
2025-05,22534.49
2025-06,-25964.38
2025-07,94127.04
2025-08,-35967.46
2025-09,41447.8
2025-10,89238.07
2025-12,-67424.6
2026-01,42305.34
2026-03,-191100.91
2026-05,71665.96
