month,pnl_usdt
2021-01,952.1
2021-02,1109.99
2021-03,285.25
2021-04,-2159.95
2021-05,286.73
2021-06,-1012.27
2021-07,3739.62
2021-08,-495.72
2021-09,248.73
2021-10,1684.6
2021-11,359.67
2021-12,-2156.04
2022-01,2681.08
2022-02,1775.62
2022-03,1226.98
2022-04,-2917.56
2022-05,3752.09
2022-06,6446.24
2022-07,-5789.69
2022-08,-1976.12
2022-09,-1766.12
2022-10,-2773.15
2022-11,2087.84
2022-12,144.83
2023-01,4776.05
2023-02,-1462.26
2023-03,5859.21
2023-04,1684.45
2023-05,-1357.9
2023-06,-1762.51
2023-07,-864.68
2023-08,-569.02
2023-09,81.06
2023-10,4025.56
2023-11,1814.89
2023-12,-4471.65
2024-01,-234.94
2024-02,9101.13
2024-03,762.79
2024-04,-3190.2
2024-05,-4261.57
2024-06,830.34
2024-07,1017.94
2024-08,1731.01
2024-09,769.15
2024-10,-735.3
2024-11,867.82
2024-12,-4202.24
2025-01,-2825.22
2025-02,-69.4
2025-03,-4397.86
2025-04,1603.54
2025-05,1998.77
2025-06,-1246.29
2025-07,460.85
2025-08,1782.63
2025-09,-744.31
2025-10,924.56
2025-11,-902.3
2025-12,-2829.79
2026-01,1179.51
2026-02,-2813.03
2026-03,-4391.71
2026-05,-1505.93
