month,pnl_usdt
2021-01,-1682.54
2021-02,2723.62
2021-03,-343.21
2021-04,-106.79
2021-05,1463.76
2021-06,-2336.24
2021-07,1323.75
2021-08,1073.15
2021-09,555.24
2021-10,475.49
2021-11,482.98
2021-12,924.99
2022-01,-21.43
2022-02,767.17
2022-03,-1109.05
2022-04,-329.98
2022-05,2140.5
2022-06,707.34
2022-07,516.84
2022-08,620.87
2022-09,-2100.05
2022-10,421.83
2022-11,2234.83
2022-12,-389.69
2023-01,3522.09
2023-02,1119.83
2023-03,3208.02
2023-04,1911.2
2023-05,57.99
2023-06,728.05
2023-07,-2000.02
2023-08,443.46
2023-09,-996.69
2023-10,2824.19
2023-11,-1200.94
2023-12,177.01
2024-01,-912.64
2024-02,5441.65
2024-03,-5118.89
2024-04,-2303.2
2024-05,560.94
2024-06,-356.4
2024-07,477.29
2024-08,1048.12
2024-09,-414.77
2024-10,-1930.2
2024-11,4655.33
2024-12,-6647.68
2025-01,-5638.96
2025-02,761.45
2025-03,-3301.13
2025-04,-1036.38
2025-05,939.36
2025-06,-1658.43
2025-07,-176.25
2025-08,30.48
2025-09,-318.56
2025-10,-383.98
2025-11,1440.96
2025-12,-3267.08
2026-01,956.57
2026-02,230.76
2026-03,-1826.74
2026-04,-76.04
