month,pnl_usdt
2017-10,1827.54
2017-11,7460.98
2017-12,5612.42
2018-01,-1215.57
2018-02,-58.44
2018-03,221.06
2018-04,2546.16
2018-05,-340.84
2018-07,3160.29
2018-09,-1173.2
2018-10,-1503.32
2018-11,-505.97
2019-01,-1648.01
2019-02,-489.7
2019-03,616.21
2019-04,5359.71
2019-05,5336.49
2019-06,13240.28
2019-07,-5367.56
2019-08,1879.76
2019-09,-46.73
2019-11,2119.46
2019-12,-3582.4
2020-01,11678.09
2020-02,-1724.16
2020-04,4764.04
2020-05,-2028.55
2020-06,-2645.44
2020-07,7732.25
2020-08,-2669.74
2020-09,-3258.38
2020-10,9388.56
2020-11,12029.13
2020-12,27876.17
2021-01,-4440.45
2021-02,41396.34
2021-03,-655.02
2021-04,9343.8
2021-05,-13566.94
2021-07,40790.65
2021-08,10404.38
2021-09,-15722.76
2021-10,27305.48
2021-11,-775.2
2022-02,-878.68
2022-03,6190.82
2022-04,-14116.48
2022-07,-11654.07
2022-08,-4493.26
2022-09,-8685.29
2022-10,1254.84
2022-11,-3292.79
2022-12,-1909.96
2023-01,45582.54
2023-02,1147.55
2023-03,41006.37
2023-04,-12197.96
2023-05,-6880.22
2023-06,30237.04
2023-07,-9168.34
2023-08,-7087.78
2023-09,-5324.78
2023-10,47703.81
2023-11,-7818.71
2023-12,12663.85
2024-01,-13979.64
2024-02,88667.7
2024-03,-6230.22
2024-04,-19782.09
2024-05,-11313.79
2024-06,11492.2
2024-07,19545.14
2024-08,359.39
2024-09,5027.88
2024-10,23173.53
2024-11,70435.23
2024-12,-18708.37
2025-01,-3035.04
2025-02,-15716.21
2025-03,-14510.63
2025-04,11998.58
2025-05,28579.14
2025-06,-8350.3
2025-07,22465.33
2025-08,2316.74
2025-09,11738.82
2025-10,2507.96
2026-01,827.22
2026-03,-50284.42
2026-05,15766.13
