month,pnl_usdt
2021-02,9066.612088171025
2021-04,5803.478913739271
2021-05,-8052.7804837177455
2021-06,12295.496186940614
2021-09,585.1452353276991
2021-11,14511.574368386953
2021-12,-26829.429285338694
2022-03,1977.3377165748157
2022-05,1739.4888306571238
2022-06,1599.5996466379866
2022-11,966.3395879136602
2023-03,-12118.477203915485
2023-04,4300.35473817505
2023-05,-186.01364506074833
2023-07,55.58793850803147
2023-09,-739.4202810374201
2023-10,5815.47369436949
2023-12,8542.777136826064
2024-01,-955.4240319546697
2024-02,6023.015445621167
2024-03,14318.717246828099
2024-04,-2344.6190039550556
2024-05,-6827.628294728618
2024-07,-2348.706338811427
2024-08,-4926.032668014137
2024-09,6206.751723362124
2024-11,14524.79965082189
2025-01,-651.2263564337845
2025-02,3625.502440308818
2025-03,-486.61599501526115
2025-06,-2027.1677578460028
2025-07,-647.9278492946894
2025-08,-6191.5575240974595
2025-09,-233.62945321749658
2025-11,15196.96428558991
2025-12,1456.8717513511956
2026-03,4624.571062254214
