opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1503489600000.0,1504051200000.0,long,4237.99,4587.48,2.2416286966226915,772.5459284354135,10.880884747250466
1504051200000.0,1505037600000.0,long,4587.48,4007.01,2.230836675476219,-1305.478861938137,10.545096924457486
1505066400000.0,1505383200000.0,long,4247.07,3761.01,2.1176278500642596,-1038.6211660806812,9.326973278448428
1505498400000.0,1505930400000.0,long,3548.0,4008.49,2.2567710274508928,1029.841193195189,9.379297235672318
1505930400000.0,1506088800000.0,long,4008.49,3566.11,2.2415854196795295,-1000.971070063777,9.338512105947512
1506146400000.0,1506506400000.0,long,3682.37,3970.0,2.181869345657989,618.3880205530595,9.183059338548055
1506506400000.0,1506592800000.0,long,3970.0,4256.56,2.171767970250886,612.5154308227537,9.826398732340921
1506592800000.0,1507471200000.0,long,4256.56,4538.0,2.1622644814539513,598.0888250654905,10.458890594908613
1507471200000.0,1507586400000.0,long,4538.0,4809.99,2.1533699614345188,574.6237713343896,11.071324476184646
1507586400000.0,1507802400000.0,long,4809.99,5155.42,2.145094993494273,729.2229504982125,11.757213104514769
1507802400000.0,1507888800000.0,long,5155.42,5745.0,2.1357420483162994,1246.3865299102542,12.804266936069379
1507888800000.0,1508335200000.0,long,5745.0,5150.0,2.1226657048121074,-1275.7056379328642,12.719543569660352
1508364000000.0,1508522400000.0,long,5491.02,5944.52,2.0001373366167554,894.4823243705927,12.579957785105906
1508522400000.0,1508896800000.0,long,5944.52,5367.34,1.9904975214586542,-1161.2592855467046,12.383926111198011
1508925600000.0,1509314400000.0,long,5593.04,6132.59,1.9183406528456848,1022.6691352528147,12.371563990074822
1509314400000.0,1509530400000.0,long,6132.59,6554.85,1.9079853183536162,792.3517834418776,13.314097086120825
1509530400000.0,1509688800000.0,long,6554.85,7197.98,1.8999101242212997,1207.5181706659112,14.37102752453193
1509688800000.0,1510408800000.0,long,7197.98,6355.0,1.889525691914204,-1606.9171549214345,14.084787151599652
1510552800000.0,1510768800000.0,long,6250.14,7157.56,1.9318282218813079,1738.7338098117516,14.245755287784908
1510768800000.0,1511114400000.0,long,7157.56,7944.0,1.9176917779285683,1492.2214462389002,15.928075595242223
1511114400000.0,1511618400000.0,long,7944.0,8535.0,1.9062946042242397,1109.3425052658695,17.277605830656185
1511618400000.0,1511748000000.0,long,8535.0,9521.28,1.897771495718797,1852.8873893710418,18.84668142649457
1511748000000.0,1511949600000.0,long,9521.28,10679.98,1.8860618252863504,2164.4243830395158,20.955453919776275
1511949600000.0,1512540000000.0,long,10679.98,12270.02,1.8739666085282896,2956.0277227081747,23.654143516148338
1512540000000.0,1512612000000.0,long,12270.02,13971.51,1.8599930755062115,3137.9146327931844,26.844985249878686
1512612000000.0,1512698400000.0,long,13971.51,17181.48,1.846841976098235,5896.663280728918,31.644057287132707
1512698400000.0,1512842400000.0,long,17181.48,13322.0,1.82784028233707,-7085.178532096779,30.66551922250474
1512914400000.0,1513317600000.0,long,14676.5,17244.99,1.6811965828826205,4288.620146218497,29.516464949686963
1513317600000.0,1513504800000.0,long,17244.99,19528.0,1.6670505919449274,3772.1768328052895,33.7163391108967
1513504800000.0,1513720800000.0,long,19528.0,16575.0,1.6556656482358347,-4922.056632534463,32.87597329404209
1513980000000.0,1515150000000.0,long,13840.1,16138.23,1.9982431469311381,4559.275327393439,32.94719586341708
1515150000000.0,1515423600000.0,long,16138.23,13489.95,1.9820758868144406,-5281.390845164453,32.298915631508834
1515466800000.0,1516071600000.0,long,15216.3,13173.02,1.7724331957150676,-3649.2522953851594,27.674995244477728
1516230000000.0,1517122800000.0,long,10650.48,12213.06,2.2067630337170985,3420.493853035112,27.749928190551728
1517122800000.0,1517281200000.0,long,12213.06,11001.94,2.1904874548824487,-2680.911857803032,27.968691445802826
1517655600000.0,1517842800000.0,long,8830.01,7310.16,2.7412979657796264,-4190.6964716437515,24.334758353585542
1517929200000.0,1518235200000.0,long,7160.080000000001,8905.84,2.8246230213562127,4906.154793642623,24.959092120196964
1518235200000.0,1518724800000.0,long,8905.84,10110.75,2.7942758747869583,3337.62526502781,29.22567926174321
1518724800000.0,1519099200000.0,long,10110.75,11424.1,2.774879989960102,3611.5224914206156,32.86614339348577
1519099200000.0,1519315200000.0,long,11424.1,9980.98,2.7561964815905573,-4009.9703999142575,32.44813340129043
1519387200000.0,1519963200000.0,long,10180.06,11117.97,2.718804441763619,2518.146025763868,31.84784821064815
1519963200000.0,1520452800000.0,long,11117.97,9844.18,2.704615237304636,-3476.2938457894356,31.182002663165957
1520640000000.0,1521086400000.0,long,9227.0,7870.15,2.9009810248613697,-3963.4752828342152,27.27917925106471
1521158400000.0,1522324800000.0,long,8240.98,7466.97,2.7911790099846563,-2184.514500699661,24.114035181438666
1522497600000.0,1523577600000.0,long,7073.63,7923.0,2.9584190326662085,2488.3909001858783,24.401473589819176
1523577600000.0,1524225600000.0,long,7923.000000000001,8515.01,2.93963561494576,1713.7167126048782,26.576967799159007
1524225600000.0,1524542400000.0,long,8515.01,9192.47,2.926451507888997,1954.0527936836747,28.50104485080285
1524542400000.0,1525392000000.0,long,9192.47,9750.0,2.9127224791801756,1593.5843768182174,30.345786999107855
1525392000000.0,1525780800000.0,long,9750.0,9198.0,2.901437863196584,-1631.8307450320312,30.23704454751688
1525867200000.0,1526025600000.0,long,9258.13,8723.0,2.8881404731178177,-1574.0932274975016,28.562616117966144
1526212800000.0,1527033600000.0,long,8555.0,7977.11,2.95071787168482,-1732.0202267064542,26.82987583851263
1527220800000.0,1527552000000.0,long,7591.96,7099.000000000001,3.108284576959376,-1557.3749914716914,25.115026413799917
1527595200000.0,1528660800000.0,long,7405.609999999999,6839.0,2.98671762825674,-1715.703620633601,23.399545287053233
