month,pnl_usdt
2017-08,935.6
2017-09,4200.24
2017-10,3506.47
2017-11,-24.81
2017-12,-2623.13
2018-01,1789.76
2018-02,1232.36
2018-03,3718.21
2018-04,298.23
2018-05,1482.46
2018-06,-5597.7
2018-07,-1325.21
2018-08,-1824.36
2018-09,1581.73
2018-10,1839.35
2018-11,499.96
2018-12,1408.91
2019-01,-1801.52
2019-02,-930.31
2019-03,-567.16
2019-04,390.22
2019-05,-2047.88
2019-06,-362.06
2019-07,-1667.52
2019-08,176.84
2019-09,284.26
2019-10,-1298.24
2019-11,1110.86
2019-12,74.15
2020-01,2217.67
2020-02,1394.84
2020-03,8529.06
2020-04,-1991.43
2020-05,-1136.7
2020-06,-691.99
2020-07,1388.59
2020-08,-358.02
2020-09,216.2
2020-10,-1582.47
2020-11,-2314.96
2020-12,-299.69
2021-01,3593.55
2021-02,5152.43
2021-03,-1176.51
2021-04,-2064.6
2021-05,-2160.51
2021-06,1713.7
2021-07,750.28
2021-08,-3065.8
2021-09,-3259.38
2021-10,253.09
2021-11,-1630.48
2021-12,-1282.14
2022-01,1723.49
2022-02,860.16
2022-03,-3267.55
2022-04,593.36
2022-05,1122.69
2022-06,588.82
2022-07,-1194.91
2022-08,790.59
2022-09,-1566.41
2022-10,-1169.41
2022-11,329.63
2022-12,92.82
2023-01,1924.63
2023-02,-440.18
2023-03,1288.8
2023-04,54.96
2023-05,884.86
2023-06,1314.73
2023-07,-751.79
2023-08,1575.84
2023-09,-597.4
2023-10,527.16
2023-11,-826.94
2023-12,697.89
2024-01,-1166.75
2024-02,-462.84
2024-03,-1242.56
2024-04,766.33
2024-05,290.96
2024-06,1071.29
2024-07,-555.93
2024-08,3064.78
2024-09,1646.16
2024-10,804.89
2024-11,934.88
2024-12,398.5
2025-01,3021.09
2025-02,-111.19
2025-03,1778.28
2025-04,-1698.92
2025-05,-2034.79
2025-06,-555.34
2025-07,-1602.23
2025-08,-1306.2
2025-09,-1141.92
2025-10,1505.42
2025-11,-1793.4
2025-12,505.64
2026-01,-1304.03
2026-02,-2053.77
2026-03,1269.59
2026-05,1976.69
