month,pnl_usdt
2018-07,78.22
2018-08,99.87
2018-10,-1269.39
2019-03,-1620.89
2019-04,1517.05
2019-05,14003.12
2019-06,-5631.36
2019-07,-2751.8
2019-11,3088.8
2020-01,1707.86
2020-02,-4026.63
2020-05,2720.7
2020-06,741.3
2020-07,5864.87
2020-08,2297.74
2020-11,40844.62
2020-12,31534.48
2021-01,90593.07
2021-02,-76461.95
2021-03,964.7
2021-08,86997.15
2021-10,111078.71
2021-11,57245.15
2022-03,-47275.74
2022-07,-8957.14
2022-09,18595.45
2023-01,269398.86
2023-02,-86518.5
2023-03,61705.49
2023-04,18812.54
2023-05,-100488.91
2023-07,111276.1
2023-09,-112359.71
2023-10,204255.47
2023-11,260797.92
2023-12,89814.94
2024-01,-269342.36
2024-02,439258.11
2024-03,-180321.56
2024-07,103467.5
2024-10,127198.58
2024-11,790544.55
2024-12,555104.92
2025-01,-114308.3
2025-04,-34809.22
2025-05,-76465.36
2025-06,-7026.5
2025-07,194021.33
2025-08,-802294.57
2025-10,-254333.1
2026-01,-67473.41
2026-03,-255785.55
2026-05,112722.11
