opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1506509940000.0,1506898740000.0,long,4059.9999999999995,4378.0,2.3399014778325125,733.2294211822672,10.859248768472908
1506898740000.0,1507114740000.0,long,4378.0,4211.06,2.3290470420564535,-399.8134918337784,11.002378632874972
1507417140000.0,1507575540000.0,long,4444.0,4780.0,2.2089885537536147,731.0135133303118,11.206640730902839
1507575540000.0,1507805940000.0,long,4780.0,5209.33,2.198997483377586,932.0140081966532,12.08158134184552
1507805940000.0,1507863540000.0,long,5209.33,5708.74,2.1877326409215163,1079.4383582394378,13.13719996317629
1507863540000.0,1508309940000.0,long,5708.74,5323.55,2.1759771365763982,-851.3679391801062,13.203305942244238
1508410740000.0,1508813940000.0,long,5689.99,5614.97,2.0410032665150637,-165.80646821226128,12.690403158302175
1509073140000.0,1509231540000.0,long,5920.08,5726.43,1.9350704773645626,-387.121647657579,12.395249715932135
1509274740000.0,1509361140000.0,long,5760.75,6203.98,1.9247505040770212,840.4411498678022,12.666016054255003
1509361140000.0,1509577140000.0,long,6203.98,6688.99,1.9159355057134473,915.6617251776754,13.586154448404066
1509577140000.0,1509821940000.0,long,6688.99,7319.68,1.9070598397747498,1188.0701157664264,14.69345458111154
1509821940000.0,1510066740000.0,long,7319.68,6978.03,1.8969368616705928,-663.005498014821,14.91701922506194
1510153140000.0,1510268340000.0,long,7460.07,7092.95,1.7768084729123086,-666.5237876589208,14.221861083354257
1510282740000.0,1510311540000.0,long,7218.96,7045.08,1.7484399395817334,-317.7356361741573,13.716899479685285
1510700340000.0,1510829940000.0,long,6551.91,7465.15,1.8803782609769522,1702.7400868558461,14.49655619874528
1510829940000.0,1511189940000.0,long,7465.15,8230.03,1.8670317695412093,1411.9383900579148,16.11686982876729
1511189940000.0,1511679540000.0,long,8230.03,8938.81,1.8564955030474464,1298.3162518110692,17.53063083889762
1511679540000.0,1511852340000.0,long,8938.81,9810.5,1.8472720780692387,1591.19930546684,19.049292265335396
1511852340000.0,1511953140000.0,long,9810.5,10797.9,1.8372206782895455,1793.2474994985423,20.82419824455425
1511953140000.0,1512532020000.0,long,10797.9,12276.98,1.8269884504286205,2679.0754306696995,23.186646590264502
1512532020000.0,1512632820000.0,long,12276.98,14131.77,1.8141888516572822,3338.5885872554995,26.350752909912337
1512632820000.0,1512906420000.0,long,14131.77,13445.999999999998,1.8005118542059586,-1262.0467702474853,27.309755988661003
1512964020000.0,1513439220000.0,long,16402.58,18798.5,1.4781500821320201,3512.9114811705226,28.6178636112247
1513439220000.0,1513717440000.0,long,18798.5,17278.06,1.4672841386966526,-2260.0315061866427,29.114010346705964
1514307840000.0,1514466240000.0,long,15900.0,13838.0,1.599730248453567,-3324.808800281937,26.1650279706817
1514927040000.0,1515280140000.0,long,14852.55,17048.98,1.4998867258581106,3268.0794265166696,26.31677475986036
1515280140000.0,1515424140000.0,long,17048.98,13100.0,1.4887587436512162,-5903.76501017672,24.686506672941107
1518845340000.0,1519162140000.0,long,10484.0,11721.23,1.8860398021429636,2310.431053227682,23.03397117765645
1519162140000.0,1519262940000.0,long,11721.23,10545.32,1.8742188990603486,-2226.865559448834,22.952813854779713
1519723740000.0,1520256540000.0,long,10713.0,11529.0,1.8531343699016836,1489.4880677793294,22.669578060444287
1520256540000.0,1520357340000.0,long,11529.0,10803.09,1.8447083154781074,-1361.7501189574657,22.65790566875302
1523611740000.0,1524274140000.0,long,8133.000000000001,8789.99,2.455917810910796,1590.6546326851053,22.858809905175917
1524274140000.0,1524576540000.0,long,8789.99,9360.03,2.444269158120585,1368.9312471371609,24.39994375789948
1524576540000.0,1524734940000.0,long,9360.03,8733.01,2.434349691397214,-1550.6105759871227,24.224632487240598
1525368540000.0,1525670940000.0,long,9605.99,9300.0,2.2186683615932252,-701.9606989855894,23.070367021678845
1531774260000.0,1531860660000.0,long,6670.48,7311.01,3.09507613106472,1958.6885374442413,23.80057678664604
1531860660000.0,1532364660000.0,long,7311.01,7736.2,3.078425216395084,1283.4386768738086,25.476940885215747
1532364660000.0,1532479860000.0,long,7736.2,8431.78,3.066836985127936,2105.958962643948,27.271507471344826
1532479860000.0,1532652660000.0,long,8431.78,7900.01,3.0511143908947447,-1649.8976873700387,27.40658772393899
1535417460000.0,1535863860000.0,long,6901.78,7209.979999999999,3.5003901161522033,1051.6520679240737,27.168165874031608
1535863860000.0,1536166260000.0,long,7209.98,6861.63,3.4893289524221744,-1242.5130024753691,27.005261899106365
1537519860000.0,1537836660000.0,long,6704.68,6528.99,3.57624891986392,-654.3409666547284,26.02979392383456
1538081460000.0,1538499060000.0,long,6697.5,6539.430000000001,3.4872684867056716,-576.6209305609123,25.388400867350903
