month,pnl_usdt
2025-04,-770.84
2025-05,5344.37
2025-06,-1197.25
2025-07,1331.13
2025-08,-416.64
2025-09,724.0
2025-10,1927.28
2026-01,307.06
2026-03,-5010.61
2026-04,409.99
