month,pnl_usdt
2021-01,-742.04
2021-02,2684.28
2021-03,-373.86
2021-04,-230.89
2021-05,2590.3
2021-06,-2185.62
2021-07,2262.2
2021-08,1865.22
2021-09,156.77
2021-10,2872.64
2021-11,-1631.02
2021-12,144.86
2022-01,1965.09
2022-02,1826.89
2022-03,-1323.72
2022-04,676.6
2022-05,1406.22
2022-06,4720.05
2022-07,-797.46
2022-08,1225.31
2022-09,-4184.66
2022-10,-953.9
2022-11,1406.73
2022-12,-332.41
2023-01,6310.41
2023-02,1181.57
2023-03,3567.04
2023-04,-1762.02
2023-05,-1788.11
2023-06,-101.14
2023-07,-1143.42
2023-08,805.52
2023-09,-2625.09
2023-10,5457.14
2023-11,-643.2
2023-12,1888.5
2024-01,-3730.03
2024-02,7067.1
2024-03,-6536.4
2024-04,-2958.14
2024-05,-1763.62
2024-06,1285.45
2024-07,1502.45
2024-08,905.47
2024-09,-535.05
2024-10,-432.47
2024-11,9826.59
2024-12,-4691.01
2025-01,-2644.59
2025-02,893.39
2025-03,-4685.57
2025-04,432.33
2025-05,1318.75
2025-06,-2838.56
2025-07,-476.62
2025-08,-1497.37
2025-09,-181.22
2025-10,2447.45
2025-11,2756.69
2025-12,-2393.27
2026-01,2844.83
2026-02,-315.69
2026-03,-2083.27
2026-04,-633.96
