month,pnl_usdt
2018-04,1886.29
2018-05,285.05
2018-06,1176.25
2018-07,-701.17
2018-08,244.19
2018-09,-1048.62
2018-10,-994.99
2018-11,3507.74
2018-12,1447.27
2019-01,-1799.44
2019-02,542.46
2019-03,-526.62
2019-04,-66.08
2019-05,4370.95
2019-06,7380.52
2019-07,-3161.6
2019-08,-2242.35
2019-09,-1263.92
2019-10,-1570.7
2019-11,2402.96
2019-12,-816.67
2020-01,-1661.43
2020-02,888.32
2020-03,-827.84
2020-04,-1366.21
2020-05,-1810.58
2020-06,201.01
2020-07,2414.39
2020-08,922.9
2020-09,-842.64
2020-10,3187.44
2020-11,4758.88
2020-12,10907.01
2021-01,2157.26
2021-02,20655.72
2021-03,7720.95
2021-04,64.74
2021-05,-5552.45
2021-06,-10360.51
2021-07,-3497.13
2021-08,7442.44
2021-09,-8129.07
2021-10,7599.56
2021-11,-2614.18
2021-12,-10978.61
2022-01,4732.02
2022-02,-1357.75
2022-03,-6253.36
2022-04,875.21
2022-05,6691.4
2022-06,13660.54
2022-07,-14152.25
2022-08,5724.21
2022-09,-3220.58
2022-10,-2988.4
2022-11,6190.35
2022-12,-3640.59
2023-01,-1995.26
2023-02,-3418.33
2023-03,5739.19
2023-04,-1812.19
2023-05,-1481.75
2023-06,3501.79
2023-07,-3086.74
2023-08,-2861.64
2023-09,-3044.5
2023-10,5139.74
2023-11,3005.8
2023-12,2240.11
2024-01,-6195.23
2024-02,14780.24
2024-03,6018.71
2024-04,-7478.52
2024-05,623.48
2024-06,-2525.88
2024-07,2035.08
2024-08,-9821.14
2024-09,-2044.49
2024-10,5139.42
2024-11,8050.4
2024-12,-4029.65
2025-01,-1703.87
2025-02,-1108.51
2025-03,-9851.92
2025-04,3480.54
2025-05,4855.52
2025-06,-1208.58
2025-07,2871.72
2025-08,-110.02
2025-09,-594.31
2025-10,-2851.65
2025-11,6180.81
2025-12,468.28
2026-02,8788.47
2026-03,-10390.95
2026-05,-7784.4
