month,pnl_usdt
2021-02,9312.725112595557
2021-06,-14390.187334537084
2021-07,-4681.087300044711
2021-10,149.6268314577006
2022-01,-178.86845040404924
2022-05,104.85667339672446
2022-06,194.85765850475107
2022-11,198.9057055844085
2023-01,-341.9853056790916
2023-03,210.07583779740617
2023-10,284.8299681080826
2023-12,354.9152464407135
2024-02,567.5760401991886
2024-03,658.431535741354
2024-11,2372.3937475130224
2025-05,1992.6996441763313
2025-10,1590.4114198537754
2025-11,-2668.4796065076184
2025-12,1742.6537480431894
2026-02,3350.0013540696323
2026-03,-519.6277178948217
