month,pnl_usdt
2017-09,148.43
2017-10,3576.28
2017-11,5344.03
2017-12,3910.35
2018-01,617.83
2018-02,1542.65
2018-03,971.89
2018-04,219.48
2018-05,3146.07
2018-06,1034.79
2018-07,1893.89
2018-08,-3640.46
2018-09,-2461.18
2018-10,-2039.69
2018-11,6155.09
2018-12,1317.02
2019-01,-3612.3
2019-02,-1588.16
2019-03,60.04
2019-04,6528.96
2019-05,8603.74
2019-06,9295.34
2019-07,-6176.66
2019-08,-2014.39
2019-09,-29.59
2019-10,7245.49
2019-11,-3510.88
2019-12,-2861.57
2020-01,4300.09
2020-02,-143.68
2020-03,18020.15
2020-04,-2886.39
2020-05,-199.87
2020-06,-11030.03
2020-07,3536.77
2020-08,-3534.54
2020-09,-3002.41
2020-10,3561.66
2020-11,10570.13
2020-12,9895.29
2021-01,9940.99
2021-02,5133.27
2021-03,873.21
2021-04,-3449.63
2021-05,-11307.65
2021-06,-7540.24
2021-07,4231.47
2021-08,2284.58
2021-09,-3202.21
2021-10,13877.53
2021-11,-397.06
2021-12,8082.61
2022-01,275.55
2022-02,-9661.09
2022-03,2624.53
2022-04,-7733.88
2022-05,-705.89
2022-06,19429.05
2022-07,-11812.2
2022-08,-3092.61
2022-09,-11558.24
2022-10,-2908.03
2022-11,5203.04
2022-12,-4861.03
2023-01,16418.68
2023-02,-2616.28
2023-03,-1352.89
2023-04,-3735.41
2023-05,-3993.06
2023-06,-327.37
2023-07,-7154.76
2023-08,-2641.0
2023-09,-3519.15
2023-10,8482.63
2023-11,-2158.33
2023-12,3124.07
2024-01,-4261.58
2024-02,11716.57
2024-03,-4299.98
2024-04,-11944.22
2024-05,-1012.64
2024-06,-4437.75
2024-07,1937.45
2024-08,-1355.95
2024-09,2374.05
2024-10,1202.64
2024-11,15178.07
2024-12,-5995.06
2025-01,-5051.44
2025-02,-1314.99
2025-03,-5774.56
2025-04,-6496.05
2025-05,1637.77
2025-06,-2725.33
2025-07,1668.97
2025-08,-5439.01
2025-09,-2919.83
2025-10,2509.36
2025-11,370.9
2025-12,-6081.1
2026-01,3078.6
2026-02,2121.35
2026-03,-3662.14
2026-05,-790.51
