month,pnl_usdt
2021-06,10615.386493649989
2021-07,-4311.667178732149
2021-08,19681.36345639713
2021-09,-12172.136090674872
2021-10,-22577.160452412798
2021-12,104.88212527055734
2022-01,765.3301409686509
2022-02,125.67260692749178
2022-04,-644.1664463845945
2022-06,1041.5331823030772
2022-07,-185.61665003225062
2022-09,-686.0015930486194
2022-10,14.463784352499822
2022-12,-734.83503759031
2023-01,566.2119861945166
2023-03,1145.9749159345004
2023-05,-182.8239055645343
2023-06,-799.8775373631593
2023-08,-14.189254422618989
2023-09,-16.710419907235334
2023-10,1193.1995054326458
2023-12,1625.520260575386
2024-01,-486.663459960432
2024-02,-883.1277903400671
2024-03,1789.8301988819167
2024-04,-609.3504812297804
2024-05,-459.5035599713958
2024-06,-1195.6687819261356
2024-07,-870.063874770908
2024-08,-858.033645926228
2024-09,-97.88088065967082
2024-11,796.5648977852925
2025-01,399.4398468630435
2025-02,-297.49204132199145
2025-04,-183.4405524568848
2025-05,664.8729430992288
2025-06,86.39920014623794
2025-07,-551.7009060699913
2025-08,-226.97877714533135
2025-10,-599.4826956921045
2025-11,328.290743401737
2026-01,-162.95713713816875
2026-02,-374.1625204756391
2026-03,8.120482386098942
