month,pnl_usdt
2017-10,5115.53
2017-11,41255.83
2017-12,36275.85
2018-01,-27436.16
2018-02,-5231.03
2018-03,-109.44
2018-04,17653.02
2018-05,-3003.33
2018-07,23270.6
2018-09,-13125.6
2018-10,-12733.4
2018-11,-4114.48
2019-01,-12880.36
2019-02,-5363.79
2019-03,3539.74
2019-04,37647.9
2019-05,42003.72
2019-06,155661.26
2019-07,-110286.91
2019-08,17442.54
2019-09,-609.92
2019-11,17574.96
2019-12,-46751.02
2020-01,159842.83
2020-02,-60190.87
2020-04,63850.84
2020-05,-59070.71
2020-06,-47439.84
2020-07,102600.4
2020-08,-50181.71
2020-09,-44644.24
2020-10,124837.62
2020-11,196016.38
2020-12,733587.17
2021-01,-306238.08
2021-02,1415202.65
2021-03,-248429.89
2021-04,251896.55
2021-05,-619984.03
2021-07,1799034.21
2021-08,867686.76
2021-09,-1216208.26
2021-10,1449177.92
2021-11,-133426.81
2022-02,-168167.84
2022-03,318431.3
2022-04,-941223.81
2022-07,-230653.28
2022-08,-267660.35
2022-09,-488128.16
2022-10,42297.32
2022-11,-218378.42
2022-12,-112807.99
2023-01,2517923.9
2023-02,40655.72
2023-03,3260413.79
2023-04,-438477.03
2023-05,-688938.53
2023-06,2393419.82
2023-07,-977877.9
2023-08,-636496.45
2023-09,-520934.03
2023-10,3648725.17
2023-11,-2852201.43
2023-12,891271.79
2024-01,-1139481.23
2024-02,8833277.94
2024-03,-2417972.97
2024-04,-2302661.82
2024-05,-1482473.92
2024-06,-117999.47
2024-07,1542528.63
2024-08,-68380.0
2024-09,349650.92
2024-10,2235260.41
2024-11,8473638.14
2024-12,-3133544.52
2025-01,-858461.11
2025-02,-2018570.11
2025-03,-1759305.35
2025-04,1165455.91
2025-05,3535646.59
2025-06,-420186.48
2025-07,2290059.22
2025-08,-859380.95
2025-09,1578837.82
2025-10,418396.77
2026-01,-28341.96
2026-03,-6970186.97
2026-05,59435.01
