month,pnl_usdt
2021-06,7076.924329099992
2021-07,-2381.4361163142835
2021-08,11841.721707543651
2021-09,-5987.4798763605095
2021-10,-12069.4672738256
2021-12,576.8533516805452
2022-01,4080.0365218768416
2022-02,499.94020690942483
2022-04,-2966.277944859106
2022-06,5383.599888728004
2022-07,696.6127852543068
2022-09,-3442.0738672244156
2022-10,83.68094192804917
2022-12,-4240.691156944814
2023-01,4301.657398974828
2023-03,7485.037466839122
2023-05,-1011.0094309879709
2023-06,-4738.264447412572
2023-08,-94.05438874854111
2023-09,-111.19760898759499
2023-10,7975.928649057109
2023-12,9231.654577520445
2024-01,-2413.3326501434613
2024-02,-2663.9777403753133
2024-03,11020.346000055282
2024-04,-3272.241060981676
2024-05,-2593.7183118324465
2024-06,-7044.306584464134
2024-07,-5995.89113630609
2024-08,-5782.284188816445
2024-09,-1311.7103863643722
2024-11,10491.63201687426
2025-01,4377.083471723796
2025-02,-3025.008082924345
2025-04,-713.0970657028738
2025-05,8041.692083882145
2025-06,922.5317508946364
2025-07,-5808.304818299434
2025-08,-2703.5784035976
2025-10,-8049.548929947472
2025-11,5445.836769042522
2026-01,-2377.084899927926
2026-02,-5863.52741818177
2026-03,222.6318557515251
