month,pnl_usdt
2021-01,913.4092817311603
2021-02,23423.48595936566
2021-03,-10526.918087564885
2021-04,-262.4275318017336
2021-08,14178.033801617346
2021-09,-6637.054681561087
2021-10,22479.02023678805
2021-11,-3364.456771389583
2022-04,-14085.810376254844
2023-01,12354.142419868176
2023-02,-11045.050835320411
2023-03,-8763.472527981961
2023-04,7950.892732608245
2023-07,4314.3581530413485
2023-10,11791.944132466246
2023-11,19272.48267447357
2023-12,25540.372407723902
2024-01,-1819.9734915491701
2024-02,118437.02470163126
2024-03,94145.09907033309
2024-04,-100357.30373342233
2024-06,-39034.00496321622
2024-08,-29926.24197967497
2024-10,30328.800413766083
2024-11,105852.69921293316
2024-12,43894.20704940714
2025-02,-56094.473703489166
2025-05,78500.73204155281
2025-06,-65402.36449694075
2025-08,-11735.606587707709
2025-10,-50955.85893314723
