month,pnl_usdt
2018-07,-2513.34
2018-08,1515.33
2018-10,-748.48
2018-11,6438.58
2018-12,4062.62
2019-03,-3672.97
2019-04,2091.61
2019-05,16790.66
2019-06,-5901.29
2019-07,-4386.27
2019-10,1571.85
2019-11,3604.3
2019-12,-2458.14
2020-01,1715.93
2020-02,-7618.58
2020-03,-3790.7
2020-05,1993.6
2020-06,515.7
2020-07,4025.93
2020-08,1572.05
2020-09,-919.83
2020-11,22419.66
2020-12,14773.49
2021-01,50996.58
2021-02,-27305.2
2021-03,-11093.37
2021-05,33861.76
2021-06,26659.72
2021-08,67220.07
2021-09,8900.0
2021-10,77374.39
2021-11,-17050.99
2021-12,53650.58
2022-01,-25117.6
2022-02,1774.42
2022-03,-69274.28
2022-05,79153.96
2022-06,25372.65
2022-07,-6228.28
2022-08,-9813.78
2022-09,41662.3
2022-10,-9192.82
2022-11,81057.13
2023-01,223148.8
2023-02,-63457.34
2023-03,-61121.46
2023-04,-10601.92
2023-05,-66385.26
2023-06,-6091.28
2023-07,67441.33
2023-08,18186.44
2023-09,-90706.71
2023-10,123733.97
2023-11,137176.9
2023-12,40160.28
2024-01,-218376.59
2024-02,192809.84
2024-03,-209202.12
2024-04,-38194.5
2024-06,12348.15
2024-07,-100275.75
2024-08,46001.69
2024-10,31826.86
2024-11,191929.72
2024-12,152780.58
2025-01,-23515.88
2025-02,99295.75
2025-03,3048.97
2025-04,-138577.17
2025-05,-15328.68
2025-06,-75369.27
2025-07,35642.9
2025-08,-185528.17
2025-09,35083.97
2025-10,-43497.21
2025-11,71308.82
2025-12,-37297.6
2026-01,-25606.11
2026-02,221697.56
2026-03,-78016.42
2026-05,40847.86
