month,pnl_usdt
2021-01,1893.92
2021-02,-329.79
2021-03,-451.85
2021-05,2682.6
2021-06,-290.7
2021-08,2234.03
2021-09,543.75
2021-10,3090.45
2021-11,-1692.64
2021-12,1396.88
2022-01,-725.83
2022-02,264.8
2022-03,-3041.53
2022-04,365.79
2022-05,3262.49
2022-06,999.77
2022-07,-676.63
2022-08,-347.78
2022-09,-219.35
2022-10,-414.14
2022-11,1519.0
2022-12,-61.16
2023-01,4912.76
2023-02,-1960.59
2023-03,546.14
2023-04,696.15
2023-05,-1604.88
2023-06,-1216.05
2023-07,1637.38
2023-08,420.21
2023-09,-1859.68
2023-10,3295.69
2023-11,3263.79
2023-12,1864.74
2024-01,-4471.42
2024-02,4443.59
2024-03,-3545.23
2024-04,-970.8
2024-05,457.68
2024-06,-299.38
2024-07,-1394.82
2024-08,1257.83
2024-09,-102.69
2024-10,1172.47
2024-11,7035.81
2024-12,1316.25
2025-01,-2328.99
2025-02,1479.04
2025-03,627.45
2025-04,-3017.71
2025-05,620.2
2025-06,-1114.16
2025-07,307.63
2025-08,-4352.98
2025-09,1009.96
2025-10,24.34
2025-11,2608.81
2025-12,-986.69
2026-01,-1214.73
2026-02,5472.28
2026-03,-2772.31
