month,pnl_usdt
2017-10,4514.65236
2017-11,9095.750484
2017-12,74862.951618
2018-01,-16395.464244
2018-02,5393.582439
2018-03,2240.848127
2018-04,23842.306706
2018-05,-4399.203784
2018-07,60362.369363
2018-09,-8842.69595
2018-10,-47882.847419
2018-11,-4798.927697
2019-01,-20510.863046
2019-02,1495.698282
2019-03,2462.285945
2019-04,73368.532499
2019-05,155142.393121
2019-06,337528.886442
2019-07,-202922.092327
2019-08,45050.410618
2019-09,-1558.015037
2019-11,89960.618454
2019-12,-129336.954267
2020-01,206377.679737
2020-02,13694.227047
2020-04,-128310.596506
2020-05,217495.698133
2020-06,-148434.602478
2020-07,-30393.655342
2020-08,357711.785148
2020-09,-155830.245817
2020-10,-33997.720617
2020-11,1302676.647855
2020-12,51473.759556
2021-01,1816824.498583
2021-02,6205371.114289
2021-03,-1032764.441945
2021-04,1743313.618825
2021-05,-3154725.280993
2021-08,7456155.771903
2021-09,-3777602.554146
2021-10,4409833.610037
2021-11,16254.944351
2022-02,-1705195.333797
2022-03,1587946.647112
2022-04,-2000331.275331
2022-07,-2441822.651447
2022-08,-863119.014546
2022-09,-1551115.316726
2022-10,-828094.657612
2022-11,669286.292433
2022-12,-617664.358739
2023-01,7838192.403572
2023-02,2960524.330798
2023-03,11886178.88899
2023-04,-3257092.005984
2023-05,-2371948.283929
2023-07,6799706.240695
2023-08,-2618494.094283
2023-09,-1922691.250664
2023-10,1135088.610918
2023-11,10002908.203955
2023-12,5181953.552151
2024-01,-6120444.825457
2024-02,20165850.969439
2024-03,47679861.577801
2024-04,-4141749.402309
2024-05,-9124896.282985
2024-06,1048450.966642
2024-07,14185191.159052
2024-08,354495.374716
2024-09,2811176.86277
2024-10,6576977.650669
2024-11,103102093.311575
2024-12,-34483484.484651
2025-01,14963566.776682
2025-02,-21264077.826748
2025-03,-18709905.757006
2025-04,-20543996.510319
2025-05,93401218.261038
2025-06,-21400384.738921
2025-07,39458430.575256
2025-08,-2981782.418079
2025-09,15777060.519437
2025-10,25945562.034411
2026-01,1849256.173095
2026-03,-83414823.047388
2026-04,6414388.545058
