month,pnl_usdt
2017-08,79.25
2017-09,-298.45
2017-10,3421.06
2017-11,5185.2
2017-12,3593.9
2018-01,-2411.45
2018-02,2887.56
2018-03,-2021.12
2018-04,1328.1
2018-05,684.58
2018-06,-1606.94
2018-07,-582.47
2018-08,-238.36
2018-09,437.62
2018-10,434.38
2018-11,-917.46
2018-12,-333.09
2019-01,-1701.07
2019-02,-733.73
2019-03,-431.11
2019-04,2608.8
2019-05,2072.95
2019-06,5600.94
2019-07,571.5
2019-08,2194.72
2019-09,578.63
2019-10,1716.68
2019-11,-2129.84
2019-12,-1850.77
2020-01,1921.95
2020-02,1174.27
2020-03,1319.23
2020-04,138.06
2020-05,-983.76
2020-06,-312.06
2020-07,893.18
2020-08,1940.01
2020-09,-1731.33
2020-10,3929.29
2020-11,7715.81
2020-12,1458.02
2021-01,-1696.53
2021-02,7383.42
2021-03,-2582.9
2021-04,1636.65
2021-05,-3070.6
2021-06,5633.12
2021-07,1876.86
2021-08,1970.34
2021-09,-3193.85
2021-10,4472.61
2021-11,-4704.04
2021-12,-1244.74
2022-01,-3924.26
2022-02,5499.27
2022-03,3577.21
2022-04,-5920.58
2022-05,-1577.54
2022-06,-2742.5
2022-07,-1191.92
2022-08,-2729.49
2022-09,-3827.55
2022-10,1035.69
2022-11,1840.19
2022-12,528.86
2023-01,4761.97
2023-02,481.79
2023-03,3335.13
2023-04,-4486.65
2023-05,-3420.11
2023-06,990.86
2023-07,92.15
2023-08,-1590.7
2023-09,-2172.47
2023-10,6415.46
2023-11,-1489.16
2023-12,-631.11
2024-01,-1893.65
2024-02,6319.49
2024-03,-766.42
2024-04,-4760.93
2024-05,-252.42
2024-06,-970.44
2024-07,-347.58
2024-08,2567.27
2024-09,1513.36
2024-10,2105.72
2024-11,3863.5
2024-12,-1161.03
2025-01,-3119.97
2025-02,-3961.4
2025-03,623.37
2025-04,-806.64
2025-05,1277.09
2025-06,-903.92
2025-07,-1.48
2025-08,-2439.96
2025-09,-973.79
2025-10,-2706.78
2025-11,234.28
2025-12,-4720.19
2026-01,1052.69
2026-02,-356.75
2026-03,611.03
2026-05,4036.87
