month,pnl_usdt
2018-04,1908.12
2018-05,317.29
2018-06,1198.17
2018-07,-695.99
2018-08,270.97
2018-09,-1040.47
2018-10,-996.44
2018-11,3589.43
2018-12,1476.22
2019-01,-1813.81
2019-02,559.89
2019-03,-524.88
2019-04,-57.71
2019-05,4481.38
2019-06,7570.8
2019-07,-3211.58
2019-08,-2276.49
2019-09,-1252.98
2019-10,-1583.72
2019-11,2503.74
2019-12,-825.56
2020-01,-1660.76
2020-02,928.44
2020-03,-815.59
2020-04,-1389.5
2020-05,-1854.99
2020-06,228.41
2020-07,2518.27
2020-08,983.39
2020-09,-864.77
2020-10,3345.73
2020-11,5029.16
2020-12,11446.91
2021-01,2309.97
2021-02,21761.54
2021-03,8150.14
2021-04,160.9
2021-05,-5753.97
2021-06,-10796.67
2021-07,-3655.27
2021-08,7937.17
2021-09,-8496.62
2021-10,8170.72
2021-11,-2739.67
2021-12,-11518.23
2022-01,5074.41
2022-02,-1385.52
2022-03,-6623.44
2022-04,990.05
2022-05,7228.6
2022-06,14725.93
2022-07,-15092.26
2022-08,6192.49
2022-09,-3432.04
2022-10,-3123.55
2022-11,6716.24
2022-12,-3897.31
2023-01,-2060.24
2023-02,-3644.24
2023-03,6294.91
2023-04,-1903.42
2023-05,-1548.67
2023-06,3917.68
2023-07,-3304.98
2023-08,-3036.33
2023-09,-3248.67
2023-10,5735.66
2023-11,3372.94
2023-12,2573.22
2024-01,-6772.47
2024-02,16453.53
2024-03,6754.8
2024-04,-8206.17
2024-05,775.09
2024-06,-2767.16
2024-07,2347.29
2024-08,-10797.65
2024-09,-2216.83
2024-10,5856.05
2024-11,9146.84
2024-12,-4443.98
2025-01,-1838.29
2025-02,-1210.02
2025-03,-10971.95
2025-04,4030.25
2025-05,5605.08
2025-06,-1298.64
2025-07,3374.98
2025-08,-87.08
2025-09,-638.92
2025-10,-3104.67
2025-11,7176.17
2025-12,576.24
2026-02,10200.77
2026-03,-11834.55
2026-04,427.64
