month,pnl_usdt
2021-01,897.71
2021-02,2455.04
2021-03,-1364.55
2021-04,-44.04
2021-08,2397.2
2021-09,-841.02
2021-10,3253.87
2021-11,-350.76
2022-04,-1534.14
2023-01,1695.38
2023-02,-1258.18
2023-03,-1194.68
2023-04,1386.47
2023-07,772.92
2023-10,1755.27
2023-11,2196.6
2023-12,2391.47
2024-01,-140.66
2024-02,6100.47
2024-03,5325.4
2024-04,-2066.85
2024-06,-99.26
2024-08,-1874.18
2024-10,2273.36
2024-11,6696.63
2024-12,2655.32
2025-02,-2431.22
2025-05,3886.2
2025-06,-715.43
2025-08,-555.44
2025-09,-1730.64
2025-10,-2566.43
