month,pnl_usdt
2021-01,572.1
2021-02,4232.81
2021-03,3181.96
2021-04,-1023.83
2021-05,-5443.03
2021-06,-700.45
2021-07,1119.45
2021-08,1437.54
2021-09,-599.69
2021-10,4043.76
2021-11,-789.7
2021-12,-1425.91
2022-01,-2763.17
2022-02,1330.65
2022-03,1681.33
2022-04,-1542.0
2022-05,-2362.23
2022-06,-3582.88
2022-07,1606.8
2022-08,-1038.66
2022-09,-105.93
2022-10,413.3
2022-11,-1238.97
2022-12,-161.12
2023-01,2416.03
2023-02,-216.16
2023-03,1249.63
2023-04,43.62
2023-05,-765.82
2023-06,1155.18
2023-07,-592.47
2023-08,-512.13
2023-09,293.38
2023-10,2345.33
2023-11,794.97
2023-12,676.38
2024-01,-86.45
2024-02,4497.02
2024-03,275.14
2024-04,-2902.87
2024-05,1688.09
2024-06,-1239.67
2024-07,652.72
2024-08,-877.17
2024-09,1054.28
2024-10,1562.74
2024-11,5217.41
2024-12,-2516.09
2025-01,957.87
2025-02,-5872.45
2025-03,177.1
2025-04,2876.88
2025-05,836.36
2025-06,253.21
2025-07,1384.85
2025-08,-867.36
2025-09,668.02
2025-10,-1425.7
2025-11,-2893.65
2025-12,-658.25
2026-01,-1346.57
2026-02,-3039.58
2026-03,283.54
2026-04,61.57
