opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1631059200000.0,1633996800000.0,short,46864.39,57500.01,0.2027125499766454,-2160.204845512766,4.231194730156522
1654646400000.0,1655164800000.0,short,31118.1,22471.500000000004,0.23933997887926553,2066.9118346310265,2.5652267464296576
1663113600000.0,1668038400000.0,short,20162.5,15905.0,0.4667760267656465,1983.931845085666,3.3670888690739913
1671235200000.0,1673481600000.0,short,16624.1,17935.7,0.6795018613033929,-895.9313309707861,4.696689685254599
1676505600000.0,1678320000000.0,long,24332.6,21695.4,0.42925836647425614,-1135.9917448843223,3.951580818415412
1678665600000.0,1679097600000.0,long,21986.2,27384.0,0.425984479829683,2295.1728374314453,4.206187793217484
1694908800000.0,1697846400000.0,short,26546.9,29653.000000000004,0.4349356861249807,-1355.8424030861345,4.888668413331061
1705104000000.0,1707609600000.0,short,42788.9,47732.6,0.2397384341046258,-1189.5351932155984,4.340296532560377
1723161600000.0,1729296000000.0,long,61659.799999999996,68407.8,0.14803949168671654,995.119461624182,3.851028277782235
1740960000000.0,1741651200000.0,long,94222.8,78567.8,0.10691094870931,-1677.3855434390582,3.6946413948101804
1744416000000.0,1745539200000.0,long,83378.3,93931.6,0.10170431241438684,1069.7094839099962,3.606636292752738
1755302400000.0,1758844800000.0,short,117279.2,108934.5,0.08097051038457774,672.0112902571889,3.6633277489967506
