month,pnl_usdt
2017-10,8975.29
2017-11,51174.71
2017-12,-11771.27
2018-01,-24136.31
2018-02,5259.28
2018-03,-535.88
2018-04,5919.44
2018-05,-3753.63
2018-07,17220.83
2018-09,-10495.01
2018-10,-7914.2
2018-11,-1775.16
2018-12,-11226.73
2019-01,-4451.72
2019-02,-122.53
2019-03,4469.0
2019-04,25007.22
2019-05,41492.74
2019-06,99493.0
2019-07,-40757.06
2019-08,-9298.82
2019-09,-85.41
2019-10,22109.06
2019-11,-21326.55
2019-12,-15604.46
2020-01,49155.96
2020-02,-43830.06
2020-04,24417.6
2020-05,30261.06
2020-06,-49276.14
2020-07,44417.81
2020-08,-16700.89
2020-09,-24920.44
2020-10,71596.58
2020-11,107090.74
2020-12,316287.24
2021-01,-113158.64
2021-02,779843.03
2021-03,1113.6
2021-04,-25050.1
2021-05,-244040.81
2021-07,355373.53
2021-08,401175.63
2021-09,-305132.66
2021-10,622240.51
2021-11,-189810.39
2021-12,-291148.55
2022-02,-57644.37
2022-03,283945.41
2022-04,-510650.24
2022-07,283022.98
2022-08,-137628.14
2022-09,-230212.7
2022-10,-138920.05
2022-11,-184827.44
2022-12,76231.61
2023-01,689120.63
2023-02,123098.31
2023-03,856533.05
2023-04,40477.79
2023-05,-246446.54
2023-06,731405.59
2023-07,-514079.45
2023-08,-260925.14
2023-09,-138912.94
2023-10,1932386.44
2023-11,-800196.37
2023-12,479959.61
2024-01,-848490.61
2024-02,3305567.55
2024-03,8310.0
2024-04,-997282.23
2024-05,-616940.95
2024-06,468945.37
2024-07,704237.62
2024-08,-138114.22
2024-09,16627.68
2024-10,897020.76
2024-11,3853352.65
2024-12,-1610590.47
2025-01,-33908.23
2025-02,-598833.84
2025-03,-805403.65
2025-04,549886.03
2025-05,1914389.64
2025-06,-391004.32
2025-07,-1602913.55
2025-08,-384246.91
2025-09,465253.38
2025-10,789831.05
2026-01,841336.75
2026-03,-2498214.13
2026-04,852521.93
