month,pnl_usdt
2017-10,3978.62
2017-11,31549.45
2017-12,9293.45
2018-01,-18097.14
2018-02,5752.2
2018-03,-77.5
2018-04,11145.0
2018-05,-10333.0
2018-07,14459.18
2018-08,-9853.93
2018-09,-6417.96
2018-10,-5860.71
2018-11,-2032.74
2018-12,-10480.01
2019-01,-3766.27
2019-02,-2319.99
2019-03,1281.64
2019-04,14263.76
2019-05,16731.67
2019-06,54983.15
2019-07,-12290.77
2019-08,11317.56
2019-09,-321.91
2019-11,8345.54
2019-12,-21231.06
2020-01,86786.23
2020-02,-49476.52
2020-04,62671.24
2020-05,347.55
2020-06,-47488.86
2020-07,65790.3
2020-08,-32177.94
2020-09,-28627.16
2020-10,80049.44
2020-11,125691.29
2020-12,508538.77
2021-01,-23794.11
2021-02,924640.01
2021-03,-71025.41
2021-04,338196.84
2021-05,-514044.33
2021-07,1534505.53
2021-08,-26494.42
2021-09,-738288.52
2021-10,1096521.39
2021-11,-105851.67
2022-02,-267803.9
2022-03,1292813.85
2022-04,-1051713.56
2022-07,-256960.93
2022-08,-264222.59
2022-09,-409258.33
2022-10,-191130.68
2022-11,-165475.3
2022-12,-85479.77
2023-01,2042854.0
2023-02,-25733.39
2023-03,2539783.65
2023-04,17817.13
2023-05,-625266.2
2023-06,1945287.44
2023-07,-843065.58
2023-08,-513867.24
2023-09,-434843.39
2023-10,3116310.59
2023-11,-1548855.85
2023-12,802681.05
2024-01,-658907.53
2024-02,8117976.75
2024-03,-2387526.16
2024-04,-1808421.52
2024-05,-1424270.54
2024-06,1069988.67
2024-07,1890316.64
2024-08,-166128.84
2024-09,341361.09
2024-10,2419244.76
2024-11,8593882.15
2024-12,-3262315.79
2025-01,1247242.75
2025-02,-2368060.5
2025-03,-2063907.26
2025-04,1467588.73
2025-05,3947256.39
2025-06,-1484491.41
2025-07,290463.66
2025-08,-1224772.11
2025-09,1301182.39
2025-10,2495443.29
2026-01,2379.7
2026-03,-6536291.96
2026-05,-205775.29
