month,pnl_usdt
2017-10,1057.58
2017-11,8982.21
2017-12,5106.08
2018-01,-2169.03
2018-02,-56.69
2018-03,214.45
2018-04,2373.77
2018-05,-329.41
2018-07,3054.24
2018-09,-1133.82
2018-10,-1452.86
2018-11,-488.99
2019-02,-520.74
2019-03,635.39
2019-04,5526.46
2019-05,5502.51
2019-06,13652.21
2019-07,-5534.56
2019-08,961.0
2019-09,-47.17
2019-11,2139.33
2019-12,-2264.62
2020-01,12150.79
2020-02,-1793.95
2020-04,4956.88
2020-05,-3133.94
2020-06,-3050.48
2020-07,8377.87
2020-08,-5221.88
2020-09,-3352.07
2020-10,9192.26
2020-11,11777.61
2020-12,30882.05
2021-01,1616.16
2021-02,42945.06
2021-03,-794.22
2021-04,6799.26
2021-05,-15104.94
2021-07,18327.42
2021-08,10813.08
2021-09,-14526.28
2021-10,24755.99
2021-11,2608.29
2021-12,-6468.27
2022-02,-1514.6
2022-03,5491.5
2022-04,-12521.87
2022-07,-10337.62
2022-08,-3985.7
2022-09,-8311.85
2022-10,272.0
2022-11,-2892.15
2022-12,-5747.78
2023-01,33144.04
2023-02,112.59
2023-03,34657.49
2023-04,-10065.84
2023-05,-6050.24
2023-06,24902.78
2023-07,-7550.91
2023-08,-5837.39
2023-09,-4385.41
2023-10,39288.15
2023-11,-5790.37
2023-12,10459.29
2024-01,-20952.63
2024-02,70665.28
2024-03,-11759.9
2024-04,-18117.74
2024-05,-8665.77
2024-06,8802.43
2024-07,14970.55
2024-08,275.28
2024-09,3851.09
2024-10,24535.0
2024-11,50535.76
2024-12,-23562.57
2025-01,-2284.21
2025-02,-11828.25
2025-03,-10920.92
2025-04,23021.35
2025-05,22464.82
2025-06,-6563.81
2025-07,23723.28
2025-08,1851.56
2025-09,9381.77
2025-10,2004.38
2026-01,661.12
2026-03,-42911.07
2026-05,12500.16
