month,pnl_usdt
2017-10,3496.33
2017-11,55058.74
2017-12,38692.28
2018-01,-27752.74
2018-02,-588.41
2018-03,-143.98
2018-04,23223.28
2018-05,-3951.01
2018-07,36129.86
2018-09,-18007.69
2018-10,-18041.29
2018-11,-5612.17
2019-01,-17568.87
2019-02,-7632.7
2019-03,5145.07
2019-04,51352.17
2019-05,55162.64
2019-06,209825.33
2019-07,-139904.51
2019-08,5125.01
2019-09,-792.11
2019-11,34466.5
2019-12,-63277.51
2020-01,216347.26
2020-02,-46861.1
2020-04,94746.55
2020-05,-112077.95
2020-06,-71055.9
2020-07,140693.27
2020-08,-116240.38
2020-09,-56021.51
2020-10,150669.15
2020-11,234184.87
2020-12,1057513.98
2021-01,-155105.14
2021-02,2162161.11
2021-03,-357605.13
2021-04,371819.34
2021-05,-1027715.82
2021-07,2742762.71
2021-08,277545.52
2021-09,-1589418.6
2021-10,1858967.35
2021-11,188762.16
2022-02,-229042.27
2022-03,432812.02
2022-04,-1281755.92
2022-07,-914824.22
2022-08,-318847.59
2022-09,-581477.55
2022-10,50386.23
2022-11,-197391.51
2022-12,-137114.16
2023-01,3060448.26
2023-02,-43035.03
2023-03,3903064.23
2023-04,-1491104.35
2023-05,-776891.54
2023-06,3205426.13
2023-07,-1123369.29
2023-08,-811618.49
2023-09,-585565.02
2023-10,5524743.2
2023-11,-1299083.88
2023-12,1453949.86
2024-01,-3569913.86
2024-02,12559987.26
2024-03,-3796809.26
2024-04,-3600421.16
2024-05,-1915753.87
2024-06,1439217.39
2024-07,2559332.89
2024-08,-100629.67
2024-09,514554.79
2024-10,4833757.14
2024-11,11868603.47
2024-12,-7079588.29
2025-01,-1374910.7
2025-02,-2796932.24
2025-03,-2437694.79
2025-04,1614856.57
2025-05,4497393.47
2025-06,-1735300.13
2025-07,5228327.59
2025-08,255908.67
2025-09,2334299.8
2025-10,223794.36
2026-01,-41416.01
2026-03,-9994088.94
2026-05,2359029.06
