opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1609545600000.0,1609804800000.0,long,29337.16,32031.07,0.32382139239108354,868.3712180388286,3.9744691374352534
1609977600000.0,1610409600000.0,long,36823.68,35408.46,0.28038894149462756,-400.86265643732554,4.050618655298349
1611964800000.0,1612137600000.0,long,34269.35,33126.21,0.29017571484493954,-335.62277762791905,3.911310960075003
1612310400000.0,1613520000000.0,long,35504.06,49197.94,0.2711039665541041,3707.8725758809037,4.592609635013146
1613520000000.0,1614038400000.0,long,49197.94,54121.1,0.26724229595511034,1310.1543382612645,5.522243493095576
1614816000000.0,1614902400000.0,long,50373.75,48385.77,0.28571263928553986,-573.634381269623,5.643368622754612
1615161600000.0,1616371200000.0,long,50995.27,57415.18,0.2715440942072436,1737.4010023524565,5.887643489569935
1617062400000.0,1617840000000.0,long,57677.64,56018.18,0.26870023380357894,-452.0073086709848,6.110018683297925
1618012800000.0,1618704000000.0,long,58176.03,60090.14,0.259017131454333,489.6606886677555,6.1265928202981
1619827200000.0,1620172800000.0,long,57684.16,53263.32,0.2692899760390996,-1196.4633065188539,5.975408846159697
1620345600000.0,1620691200000.0,long,56435.35,55869.67,0.2551082951207475,-150.0396488210448,5.729988437140291
1627430400000.0,1628035200000.0,long,39442.33,38203.26,0.36140330088670436,-453.4162625347478,5.612274505059137
1628208000000.0,1630022400000.0,long,40882.4,46853.06,0.3381367729696562,2012.9663878351246,5.93331706388167
1630195200000.0,1630368000000.0,long,48931.99,47024.7,0.321592497580786,-619.5419450301946,6.171790319337046
1630627200000.0,1631059200000.0,long,49299.14,46864.39,0.307258829016477,-754.0078526722456,5.909418724378172
1633132800000.0,1634342400000.0,long,48123.94,61702.33,0.29987753637546566,4065.2672548898777,6.5868862553813425
1634342400000.0,1634947200000.0,long,61702.33,60734.27,0.2964765262515388,-294.26698157387597,7.259915570809832
1635897600000.0,1636070400000.0,long,63266.69,61431.86000000001,0.28472706296995987,-529.5267673287924,7.101010379622538
1636329600000.0,1637020800000.0,long,63316.40000000001,63654.490000000005,0.27655849667019244,86.47868644736911,7.022975691855275
1640304000000.0,1640736000000.0,long,50817.92,47522.02999999999,0.346193688185065,-1147.825248949563,6.808933997286976
1648425600000.0,1648857600000.0,long,46820.80000000001,46266.2,0.35245893201721223,-202.03559261768777,6.561868920937248
1673913600000.0,1674086400000.0,long,21188.3,20680.0,0.7697868800802657,-397.7286047510515,6.445933606252918
1674259200000.0,1675123200000.0,long,22661.1,22819.9,0.7030829561094207,105.25419024481553,6.395383185362513
1675382400000.0,1675641600000.0,long,23493.1,22929.2,0.6824397230430965,-391.1638441350053,6.336084311004708
1676505600000.0,1677283200000.0,long,24332.6,23175.6,0.6436229176288402,-750.787188955627,6.115473259058893
1678752000000.0,1680566400000.0,long,24119.5,27786.1,0.6197380201077001,2265.8978497715916,6.433574755300448
1681171200000.0,1681776000000.0,long,29623.100000000002,29420.0,0.5772648417373833,-124.05919051230072,6.8167011554369
1682640000000.0,1682985600000.0,long,29458.999999999996,28054.4,0.5764797821475269,-816.354564464926,6.631062460512716
1683158400000.0,1683417600000.0,long,29018.4,28837.8,0.558507052974744,-107.32899291890347,6.462619151663477
1685318400000.0,1685577600000.0,long,28055.7,27201.1,0.5740373087383082,-496.9161770000576,6.343892952298189
1687046400000.0,1687910400000.0,long,26508.9,30683.2,0.5897245134509276,2454.941519829059,6.745516669147359
1687910400000.0,1688688000000.0,long,30683.2,29874.4,0.5855042042048059,-480.64714624015716,7.091345879310591
1689292800000.0,1689379200000.0,long,31441.7,30293.3,0.5568569068952617,-646.3699841079551,6.875512229435797
1691539200000.0,1691971200000.0,long,29759.000000000004,29293.3,0.5677098129851874,-271.0873739450733,6.704914037869037
1693353600000.0,1693526400000.0,long,27700.1,25928.0,0.6006095039143677,-1070.7820111940243,6.441909307374021
1695945600000.0,1696032000000.0,long,27011.8,26890.9,0.5782547038236642,-76.1448916570389,6.233897964759165
1696118400000.0,1696982400000.0,long,26950.9,27381.2,0.5768773125079261,241.9617164059778,6.268591166182379
1697500800000.0,1698192000000.0,long,28486.3,33917.0,0.5538531291271784,3000.8977357563963,6.912452594572411
1698192000000.0,1700006400000.0,long,33917.0,35559.0,0.5492254397860695,894.1965747978107,7.631597330915394
1700870400000.0,1701820800000.0,long,37706.3,44081.7,0.5165599909638983,3284.8268846830433,8.449681708191063
1701820800000.0,1702339200000.0,long,44081.7,41271.0,0.5126424690456794,-1449.635271520233,8.751083773543034
1703116800000.0,1703635200000.0,long,43708.9,42538.5,0.4855074829104989,-576.6127096147635,8.374751616314992
1704240000000.0,1704326400000.0,long,44979.8,42849.5,0.4596111131141686,-987.1830187345223,8.07346446740765
1704758400000.0,1705104000000.0,long,46972.7,42788.9,0.4201460013551465,-1765.349435932708,7.542595463048023
1706572800000.0,1707782400000.0,long,43287.7,49943.6,0.4171695450143763,2768.860122860768,7.778651800419764
1707782400000.0,1708560000000.0,long,49943.6,51877.799999999996,0.4142418093696999,792.7907714891612,8.435736193711193
1708992000000.0,1709510400000.0,long,54511.6,63178.49999999999,0.39334524144129407,3399.8253048875995,9.25856815995001
1709510400000.0,1710547200000.0,long,63178.50000000001,69552.2,0.3905080447144909,2478.6146433706294,10.366481226117136
1711411200000.0,1712102400000.0,long,69920.5,65505.3,0.3865303654035164,-1717.0781061214172,10.469236791812706
1712620800000.0,1712966400000.0,long,71678.4,67136.4,0.3542932349687105,-1619.0361021385902,9.836228910706911
1714867200000.0,1715126400000.0,long,63864.200000000004,62296.0,0.373559645565897,-595.2419080957459,9.425671919304536
1715644800000.0,1715731200000.0,long,62912.100000000006,61550.49999999999,0.37022461662635014,-513.3136616723069,9.215823673863753
1715817600000.0,1716508800000.0,long,66175.4,67999.9,0.34459875006527985,619.4730913601763,9.24732813392679
1717545600000.0,1718150400000.0,long,70580.0,67320.7,0.33143184417486665,-1089.376746381945,9.140936662801007
1719878400000.0,1719964800000.0,long,62883.6,62123.6,0.35553867228974234,-279.0983697231358,8.888978782931655
1721001600000.0,1721952000000.0,long,60766.0,65773.0,0.3635652865346125,1811.1703521202442,9.201037558560667
1722124800000.0,1722470400000.0,long,67873.8,64601.8,0.35084259369707443,-1157.2525831979428,9.295616621115231
1723593600000.0,1723680000000.0,long,60550.49999999999,58648.100000000006,0.3751187865011593,-722.568706276728,8.942726836927418
1724284800000.0,1724803200000.0,long,61120.0,59384.5,0.36039250345346124,-634.1469734299635,8.685783686481525
1726272000000.0,1726444800000.0,long,60456.2,59100.5,0.3543846650354652,-488.9131026050282,8.473812216449119
1726617600000.0,1727740800000.0,long,60281.0,63309.100000000006,0.3477096056608601,1044.3047639147353,8.594692986917256
1728950400000.0,1729900800000.0,long,66064.9,66662.8,0.3322849541066635,189.8524905197404,8.8206835406366
1730073600000.0,1730505600000.0,long,67992.6,69495.5,0.3255167787458496,480.26823009155805,8.95093668557745
1730937600000.0,1731369600000.0,long,75579.9,88728.9,0.2988755866194854,3920.0935106622646,9.821577797348741
1731369600000.0,1732579200000.0,long,88728.9,93064.0,0.29655586606248013,1274.8169847867573,10.782350180701968
1732924800000.0,1733443200000.0,long,97516.3,97001.5,0.2822518073370155,-156.2838305389404,10.980600121844024
1734307200000.0,1734566400000.0,long,104460.4,100181.1,0.2620675613036769,-1132.1916948561268,10.72597976930528
1736208000000.0,1736294400000.0,long,102180.4,96920.3,0.25738889425656286,-1364.1405844826857,10.249261803741529
1737072000000.0,1738022400000.0,long,99937.4,102021.3,0.25019829028406526,511.2822728333673,10.10594428959849
1740096000000.0,1740182400000.0,long,98252.9,96127.9,0.25943137326864085,-561.3773637720732,10.085695576211403
1740960000000.0,1741046400000.0,long,94222.8,86192.7,0.26486769952753436,-2136.4713616648773,9.557247688821976
1741219200000.0,1741305600000.0,long,90566.1,89887.8,0.25315132798543094,-180.84897465754858,9.136428885030032
1742774400000.0,1743206400000.0,long,86044.2,84380.8,0.26445852201004444,-448.9143742342187,9.014068722712365
1744502400000.0,1744588800000.0,long,85237.8,83713.7,0.2619571751501582,-408.100542181834,8.85161153547639
1745107200000.0,1746230400000.0,long,85046.9,96831.2,0.2579865672815989,3030.8066834800065,9.384421336539877
1746230400000.0,1746489600000.0,long,96831.2,94696.7,0.25632465711720415,-556.9436452758479,9.818664659175633
1746662400000.0,1747872000000.0,long,96988.4,109609.5,0.25045394784567393,3150.655669220712,10.34865193432515
1747872000000.0,1748217600000.0,long,109609.5,108955.9,0.2489223156842704,-173.57678663053235,10.881161099291766
1749427200000.0,1749772800000.0,long,105676.5,105609.5,0.2566261431226056,-28.03825384437515,10.84430225516057
1750118400000.0,1750204800000.0,long,106750.1,104508.0,0.2537956992316061,-579.7586166887537,10.723279441568113
1750896000000.0,1751414400000.0,long,107280.0,105637.9,0.24740814305266182,-416.8044361591119,10.535524452334469
1751500800000.0,1752883200000.0,long,108800.0,117896.4,0.240312328789875,2175.0814796417612,10.895587962456204
1754611200000.0,1755302400000.0,long,117419.9,117279.2,0.24026854713722354,-45.08394693648944,11.278162354282788
1756944000000.0,1757030400000.0,long,111659.8,110679.4,0.25227950460603016,-258.5531509618544,11.218324646100212
1757289600000.0,1758585600000.0,long,111076.0,112604.7,0.2513941223576168,373.0597921951206,11.246402652967475
1759190400000.0,1760140800000.0,long,114257.1,112714.9,0.2474967449513423,-392.92444630298223,11.234966239019213
