month,pnl_usdt
2018-08,-3799.07
2019-04,1992.99
2019-05,19416.69
2019-06,-8776.54
2019-07,-968.59
2019-11,-1335.39
2020-01,6786.17
2020-02,33.9
2020-05,1563.91
2020-06,-1385.49
2020-07,7396.32
2020-08,3255.48
2020-11,52149.24
2020-12,152688.09
2021-01,-43276.74
2021-02,131852.72
2021-03,-49232.32
2021-08,166987.91
2021-09,-61286.63
2021-10,276838.61
2021-11,-19332.05
2023-01,218095.76
2023-02,-106631.02
2023-03,-177765.53
2023-04,213451.86
2023-07,195559.9
2023-10,350707.91
2023-11,432516.13
2024-01,-273571.58
2024-02,627082.97
2024-03,927886.89
2024-04,-928201.38
2024-08,-379844.28
2024-10,495525.95
2024-11,702743.94
2024-12,890784.99
2025-02,-680763.91
2025-06,-578668.68
2025-08,-767732.19
2025-10,-351008.76
