month,pnl_usdt
2018-04,-460.08
2018-05,-1838.17
2018-08,-1201.2
2019-04,-91.92
2019-05,6813.58
2019-06,18630.16
2019-07,-11753.62
2019-08,-5997.88
2019-09,-2532.6
2019-11,621.59
2020-01,-3006.64
2020-02,1407.29
2020-05,-3522.64
2020-06,206.69
2020-07,3640.18
2020-08,1713.23
2020-09,-1792.19
2020-10,6629.25
2020-11,11039.71
2020-12,44018.9
2021-01,11443.24
2021-02,150426.52
2021-03,92592.3
2021-04,-723.12
2021-05,-80294.86
2021-08,107924.41
2021-09,-90024.77
2021-10,209932.08
2021-11,-68907.59
2021-12,-83656.14
2022-04,-11845.61
2023-01,-17277.8
2023-02,-64617.77
2023-03,105989.17
2023-04,-38015.55
2023-05,-28662.82
2023-06,74376.58
2023-07,-64890.74
2023-08,-21294.15
2023-09,-4050.39
2023-10,109851.36
2023-11,63095.34
2023-12,49294.4
2024-01,-170076.55
2024-02,383525.16
2024-03,195919.5
2024-04,-293915.19
2024-05,18580.94
2024-06,-81775.87
2024-07,121677.62
2024-08,-224513.35
2024-09,-28318.96
2024-10,139411.99
2024-11,253374.11
2024-12,-164777.83
2025-01,-63433.21
2025-02,-36181.27
2025-03,-169329.86
2025-04,90924.09
2025-05,151519.35
2025-06,-44026.77
2025-07,96735.61
2025-08,-4246.54
2025-09,-22838.39
2025-10,-45961.19
