month,pnl_usdt
2017-10,4627.27
2017-11,38942.31
2017-12,40583.69
2018-01,-27882.16
2018-02,-490.53
2018-03,-120.03
2018-04,18535.79
2018-05,-3261.84
2018-07,29827.79
2018-09,-14866.63
2018-10,-14894.38
2018-11,-4633.25
2019-02,-7896.49
2019-03,5234.51
2019-04,52244.82
2019-05,56121.53
2019-06,213472.71
2019-07,-142336.46
2019-08,24793.01
2019-09,-866.94
2019-11,37722.31
2019-12,-45060.18
2020-01,260110.11
2020-02,-56340.19
2020-04,113911.94
2020-05,-109458.06
2020-06,-83918.98
2020-07,196531.99
2020-08,-91088.15
2020-09,-81036.72
2020-10,230187.75
2020-11,357780.53
2020-12,1387185.3
2021-01,-576298.54
2021-02,2627737.33
2021-03,-461282.69
2021-04,467719.56
2021-05,-1151181.55
2021-07,1282829.27
2021-08,1286173.28
2021-09,-1606230.28
2021-10,1913910.25
2021-11,-176215.04
2021-12,-634811.61
2022-02,-255187.85
2022-03,371180.61
2022-04,-1099236.92
2022-07,-784555.42
2022-08,-273444.45
2022-09,-538009.08
2022-10,-9058.73
2022-11,-163879.04
2022-12,-314821.52
2023-01,1913506.0
2023-02,34284.4
2023-03,2832506.1
2023-04,-1062856.45
2023-05,-520648.68
2023-06,2298673.9
2023-07,-805590.13
2023-08,-582027.53
2023-09,-419920.15
2023-10,2941204.0
2023-11,-1907508.22
2023-12,811789.66
2024-01,-1104167.76
2024-02,8153619.37
2024-03,-1330003.97
2024-04,-2168433.99
2024-05,-1396056.86
2024-06,-111120.99
2024-07,1669029.81
2024-08,-65624.1
2024-09,335559.04
2024-10,2143349.47
2024-11,8131065.11
2024-12,-2942763.16
2025-01,-948981.04
2025-02,-1930478.58
2025-03,-1682528.28
2025-04,3411473.29
2025-05,3558306.27
2025-06,-453949.22
2025-07,3069686.76
2025-08,201241.56
2025-09,1835647.63
2025-10,175987.5
2026-01,-32568.74
2026-03,-8306136.12
2026-05,395176.45
