month,pnl_usdt
2021-02,13599.918132256538
2021-04,9870.696429981297
2021-05,-16256.364625130931
2021-06,19233.520925122368
2021-09,1098.858640169626
2021-11,27520.115228754632
2021-12,-62007.61870297138
2022-03,522.056229067501
2022-05,482.71581079908015
2022-06,462.1960561092769
2022-11,289.058188928796
2023-03,-3429.5366539377223
2023-04,760.7762538029709
2023-05,-38.27315314021543
2023-07,11.006964043579075
2023-09,-149.94553690088551
2023-10,1147.0914559614844
2023-12,1920.7173786377305
2024-01,-246.5187968625647
2024-02,1538.5850429883135
2024-03,3951.541236437525
2024-04,-778.7960545009657
2024-05,-2098.3825114929737
2024-07,-679.453611965296
2024-08,-1335.6372331806738
2024-09,1554.452340722642
2024-11,3931.0496248251293
2025-01,-303.6619814454732
2025-02,1085.9468320193287
2025-03,-151.98885929641514
2025-06,-630.3861714840818
2025-07,-197.66565001840337
2025-08,-1857.6562573472984
2025-09,-66.78542510045875
2025-11,4300.309183891807
2025-12,463.1151941528411
2026-03,1487.0593881066668
