month,pnl_usdt
2018-03,-2854.95
2018-05,-1450.91
2018-08,-2163.25
2019-04,1134.84
2019-05,10255.01
2019-06,1400.55
2019-07,-839.36
2019-08,-5013.09
2019-11,-782.51
2020-01,4188.19
2020-02,20.17
2020-05,194.56
2020-06,-2338.84
2020-07,5503.4
2020-08,1816.31
2020-09,-7354.26
2020-10,4150.25
2020-11,23063.09
2020-12,68852.67
2021-01,-37492.01
2021-02,149885.99
2021-03,-33089.06
2021-04,-2434.61
2021-08,110772.12
2021-09,-40654.74
2021-10,183642.04
2021-11,-12824.0
2022-04,-120217.31
2023-01,103807.92
2023-02,-50753.6
2023-03,-84611.77
2023-04,60498.34
2023-07,82891.06
2023-10,118219.79
2023-11,173468.71
2023-12,219568.12
2024-01,-143705.43
2024-02,960462.53
2024-03,883963.74
2024-04,-800421.86
2024-06,-346822.65
2024-08,-265433.25
2024-10,259971.85
2024-11,463955.9
2024-12,588101.77
2025-02,-449444.55
2025-05,616301.13
2025-06,-507958.07
2025-08,-101510.24
2025-10,-406144.69
