month,pnl_usdt
2017-12,2281.95
2018-02,1020.92
2018-03,3018.41
2018-05,2422.12
2018-07,892.12
2018-08,1008.61
2018-09,-1595.5
2018-10,-1788.72
2018-11,3429.14
2018-12,5450.5
2019-02,-2194.66
2019-04,1576.35
2019-05,4151.98
2019-06,21741.1
2019-07,-2278.92
2019-08,-3362.55
2019-09,-2509.78
2019-10,-12251.69
2019-11,-1011.48
2019-12,-257.03
2020-01,-12.76
2020-02,-522.48
2020-03,-2199.23
2020-05,-866.41
2020-06,-624.02
2020-07,3794.43
2020-08,1524.15
2020-09,-1794.54
2020-10,3435.57
2020-11,9597.97
2020-12,10711.47
2021-01,15516.73
2021-02,-1747.42
2021-03,-4150.57
2021-04,-15215.06
2021-05,14141.17
2021-06,-6218.98
2021-07,-571.03
2021-08,14718.38
2021-09,-4390.83
2021-10,-4429.24
2021-11,-4073.42
2021-12,5195.42
2022-01,4428.25
2022-02,-7944.8
2022-04,-2919.39
2022-05,9911.32
2022-06,24946.72
2022-09,-802.38
2022-11,-16241.99
2023-01,16207.71
2023-02,-3619.97
2023-03,-5164.94
2023-06,-2379.42
2023-07,4681.45
2023-08,-4638.91
2023-10,7846.84
2023-11,7648.03
2023-12,1008.15
2024-01,-2736.34
2024-02,29323.5
2024-03,8706.03
2024-05,-18192.61
2024-06,-3171.87
2024-07,-1367.03
2024-08,520.72
2024-09,2861.08
2024-10,4800.36
2024-11,25427.06
2024-12,2618.34
2025-01,-3915.4
2025-03,6788.99
2025-04,-9364.61
2025-05,2923.81
2025-07,4130.15
2025-08,-180.14
2025-09,-9068.48
2025-10,-6568.63
2025-11,21210.14
2025-12,-4165.77
2026-01,-12386.27
2026-02,45719.01
2026-03,3882.97
2026-04,-10108.02
