month,pnl_usdt
2017-08,1643.11
2017-09,-20.37
2017-10,1550.23
2017-11,-782.99
2018-03,-1351.11
2018-04,957.75
2018-07,644.09
2018-08,561.01
2018-09,533.7
2018-10,306.14
2019-01,1021.47
2019-02,787.65
2019-03,857.1
2019-04,834.98
2019-05,2414.35
2019-09,-565.85
2019-10,-719.57
2019-11,-788.35
2020-01,113.28
2020-02,748.08
2020-04,1611.63
2020-05,1443.5
2020-06,669.13
2020-07,1368.74
2020-09,-1059.02
2020-10,746.19
2020-11,1498.83
2020-12,421.52
2021-02,3142.67
2021-03,-187.22
2021-04,1447.82
2021-05,2362.71
2021-06,-410.29
2021-08,2366.94
2021-10,2228.2
2021-11,2173.67
2021-12,-2962.6
2022-01,-3372.88
2022-02,-2040.44
2022-03,3593.75
2022-04,-1796.84
2022-05,-1989.82
2022-06,-225.09
2022-07,-2097.49
2022-08,-1415.92
2022-10,97.16
2022-11,1152.49
2022-12,1111.79
2023-01,3811.74
2023-04,970.92
2023-05,-891.57
2023-07,1227.55
2023-08,-2274.16
2023-09,-49.92
2023-10,-967.44
2023-11,2829.82
2023-12,-8.7
2024-02,1708.57
2024-07,2491.11
2024-08,1974.77
2024-09,1644.76
2024-11,-1993.06
2024-12,2244.59
2025-01,342.11
2025-02,-3158.43
2025-04,1334.88
2025-05,3697.42
2025-08,-3064.47
2025-09,-56.16
2025-12,-748.86
2026-05,-1400.24
