month,pnl_usdt
2017-10,2046.71
2017-11,49144.93
2017-12,34536.38
2018-01,-24771.84
2018-02,-525.21
2018-03,-128.51
2018-04,15654.01
2018-05,-3330.03
2018-07,23976.84
2018-09,-14308.41
2018-10,-14335.11
2018-11,-4459.27
2019-02,-5752.77
2019-03,5179.17
2019-04,51692.53
2019-05,55528.25
2019-06,211216.05
2019-07,-140831.79
2019-08,5720.69
2019-09,-799.12
2019-11,34771.16
2020-01,279804.48
2020-02,-60606.02
2020-03,-65681.38
2020-04,55452.91
2020-05,-114499.55
2020-06,-72591.16
2020-07,155641.07
2020-08,-121854.09
2020-09,-58727.02
2020-10,157945.57
2020-11,245494.61
2020-12,1108585.62
2021-01,-162595.79
2021-02,2266580.63
2021-03,-374875.33
2021-04,389776.01
2021-05,-798539.03
2021-07,1212545.47
2021-08,826371.81
2021-09,-1430838.68
2021-10,1673493.94
2021-11,169928.93
2021-12,-589345.63
2022-02,-767848.27
2022-03,144728.47
2022-04,-873969.17
2022-07,-400072.21
2022-08,-234407.43
2022-09,-538470.25
2022-10,-7514.34
2022-11,-135939.8
2022-12,-261148.56
2023-01,1587278.19
2023-02,-24767.25
2023-03,2314113.24
2023-04,-868337.12
2023-05,-452418.88
2023-06,1866663.77
2023-07,-654188.45
2023-08,-472641.94
2023-09,-341000.84
2023-10,3217306.4
2023-11,-756514.96
2023-12,846700.38
2024-01,-2078921.37
2024-02,7364416.45
2024-03,-2219328.37
2024-04,-2104534.7
2024-05,-1119805.24
2024-06,841257.95
2024-07,1495993.0
2024-08,-58820.52
2024-09,300769.93
2024-10,2825449.9
2024-11,6937490.56
2024-12,-4138193.43
2025-01,-803669.11
2025-02,-1634875.66
2025-04,3343789.88
2025-05,2437895.82
2025-06,-1245787.27
2025-07,3753462.48
2025-08,183719.09
2025-09,1675814.41
2025-10,160663.95
2026-01,-139052.41
2026-03,-6054031.23
2026-05,1795042.05
