month,pnl_usdt
2021-01,897.71
2021-02,2455.04
2021-03,-1364.55
2021-08,2406.04
2021-09,-844.12
2021-10,2662.92
2021-11,1433.5
2023-01,2012.03
2023-02,-1493.18
2023-03,-1417.82
2023-04,2061.21
2023-07,1647.34
2023-10,2600.71
2023-11,2809.57
2023-12,3058.82
2024-01,-1473.61
2024-02,3860.57
2024-03,5835.65
2024-04,-2264.88
2024-08,-2060.18
2024-10,3137.21
2024-11,7494.23
2024-12,2971.58
2025-02,-2720.79
2025-06,-534.07
2025-08,-4410.74
2025-10,-2490.73
