month,pnl_usdt
2017-08,-930.74
2017-09,-860.46
2017-10,856.84
2017-11,1506.1
2017-12,-1436.05
2018-01,1430.01
2018-02,605.49
2018-03,2578.63
2018-04,-1322.6
2018-05,-374.91
2018-06,934.1
2018-07,1218.98
2018-08,-172.76
2018-09,1462.4
2018-10,581.26
2018-11,5017.71
2018-12,2355.5
2019-01,521.35
2019-02,-112.49
2019-03,-1524.08
2019-04,116.0
2019-05,2717.67
2019-06,-3732.72
2019-07,401.55
2019-08,1936.82
2019-09,3396.03
2019-10,10.74
2019-11,484.53
2019-12,-1799.78
2020-01,671.92
2020-02,-1137.14
2020-03,11633.29
2020-04,-113.6
2020-05,-441.41
2020-06,-4455.55
2020-07,4405.29
2020-08,-2462.32
2020-09,3539.14
2020-10,3711.53
2020-11,1314.47
2020-12,-1724.95
2021-01,-4656.1
2021-02,9728.87
2021-03,257.69
2021-04,-1889.94
2021-05,6550.04
2021-06,-7638.89
2021-07,4505.43
2021-08,-4434.62
2021-09,4171.36
2021-10,-3395.54
2021-11,1375.61
2021-12,2443.65
2022-01,4155.57
2022-02,2769.38
2022-03,-5049.46
2022-04,-1224.45
2022-05,6802.39
2022-06,-1280.32
2022-07,1571.75
2022-08,237.42
2022-09,-6967.95
2022-10,-382.92
2022-11,6510.64
2022-12,-1205.43
2023-01,9394.46
2023-02,7566.04
2023-03,7596.59
2023-04,6687.73
2023-05,168.41
2023-06,2157.86
2023-07,-6377.9
2023-08,226.11
2023-09,-2166.2
2023-10,6639.75
2023-11,-5785.48
2023-12,541.71
2024-01,-7691.55
2024-02,13876.11
2024-03,-12994.99
2024-04,-8995.66
2024-05,1473.35
2024-06,-1588.67
2024-07,3057.9
2024-08,4234.34
2024-09,-1948.39
2024-10,-1524.84
2024-11,16399.95
2024-12,-16320.71
2025-01,-16008.17
2025-02,3202.26
2025-03,-14516.15
2025-04,-2222.81
2025-05,1520.57
2025-06,-4804.13
2025-07,-1897.14
2025-08,-107.46
2025-09,-2094.27
2025-10,-670.91
2025-11,3871.64
2025-12,-7237.59
2026-01,3074.35
2026-02,-474.74
2026-03,-4718.32
2026-05,-5696.46
