month,pnl_usdt
2017-08,-106.3
2017-09,-1704.56
2017-10,4399.46
2017-11,-283.93
2017-12,3819.87
2018-01,403.45
2018-02,4023.74
2018-03,129.84
2018-04,-1649.18
2018-05,452.38
2018-06,612.27
2018-07,1094.88
2018-08,-2730.26
2018-09,1304.87
2018-10,-1848.27
2018-11,-1167.99
2018-12,-607.61
2019-01,-1610.79
2019-02,3340.43
2019-03,-1926.71
2019-04,1954.21
2019-05,4116.07
2019-06,6630.78
2019-07,296.9
2019-08,-3162.15
2019-09,-263.13
2019-10,7868.7
2019-11,-1920.21
2019-12,-3217.29
2020-01,10846.54
2020-02,553.28
2020-03,-10562.88
2020-04,14183.76
2020-05,-6504.69
2020-06,5219.56
2020-07,10104.04
2020-08,-5276.87
2020-09,-3973.72
2020-10,4358.38
2020-11,9049.19
2020-12,13435.74
2021-01,-10772.97
2021-02,8993.28
2021-03,-7853.46
2021-04,-4379.05
2021-05,138.88
2021-06,3845.61
2021-07,13836.84
2021-08,-1450.2
2021-09,-3569.3
2021-10,7944.48
2021-11,-10483.39
2021-12,-11971.03
2022-01,-17607.63
2022-02,8976.8
2022-03,-2992.72
2022-04,-3313.3
2022-05,-9301.03
2022-06,6546.68
2022-07,1506.7
2022-08,-1866.52
2022-09,-5199.44
2022-10,1989.96
2022-11,-7451.81
2022-12,-625.26
2023-01,11483.99
2023-02,-2879.23
2023-03,2529.3
2023-04,-5121.93
2023-05,405.87
2023-06,-2318.16
2023-07,-2916.48
2023-08,-4396.53
2023-09,-2148.99
2023-10,6339.99
2023-11,-181.71
2023-12,2622.07
2024-01,-1016.1
2024-02,6558.13
2024-03,7038.52
2024-04,-5278.06
2024-05,6550.96
2024-06,-6024.92
2024-07,-3247.22
2024-08,3287.01
2024-09,3540.0
2024-10,-171.69
2024-11,1392.92
2024-12,-9351.86
2025-01,-3593.54
2025-02,-4787.85
2025-03,-2580.77
2025-04,737.61
2025-05,-1631.88
2025-06,-554.93
2025-07,172.01
2025-08,-1270.31
2025-09,-1444.17
2025-10,-1399.36
2025-11,537.6
2025-12,-1549.07
2026-01,-443.25
2026-02,-1472.38
2026-03,2116.0
2026-05,1179.32
