month,pnl_usdt
2017-10,1572.28
2017-11,7299.96
2017-12,5491.29
2018-01,-1189.33
2018-02,-57.18
2018-03,216.29
2018-04,2394.16
2018-05,-332.23
2018-07,3080.47
2018-09,-1143.56
2018-10,-1465.34
2018-11,-493.19
2019-02,-525.21
2019-03,640.84
2019-04,5573.93
2019-05,5549.78
2019-06,13769.47
2019-07,-5582.09
2019-08,1954.89
2019-09,-48.6
2019-11,2204.17
2019-12,-2333.26
2020-01,12519.07
2020-02,-1848.33
2020-04,5107.11
2020-05,-2174.63
2020-06,-2835.94
2020-07,8841.68
2020-08,-2886.09
2020-09,-3522.43
2020-10,10149.4
2020-11,13003.96
2020-12,30135.23
2021-01,-4800.3
2021-02,44751.06
2021-03,-1521.86
2021-04,7223.85
2021-05,-14333.09
2021-07,18707.36
2021-08,16328.54
2021-09,-15016.29
2021-10,26078.56
2021-11,-740.37
2021-12,-6690.84
2022-02,-1566.72
2022-03,5680.45
2022-04,-12952.73
2022-07,-10693.32
2022-08,-4122.84
2022-09,-8597.85
2022-10,281.36
2022-11,-2991.66
2022-12,-5945.56
2023-01,34284.49
2023-02,979.64
2023-03,36025.3
2023-04,-10463.1
2023-05,-5901.68
2023-06,25936.58
2023-07,-7864.38
2023-08,-6079.72
2023-09,-4567.46
2023-10,31958.97
2023-11,-16806.18
2023-12,9995.39
2024-01,-11033.93
2024-02,70350.97
2024-03,-4058.81
2024-04,-15681.16
2024-05,-8968.39
2024-06,-965.2
2024-07,14913.83
2024-08,274.23
2024-09,3836.5
2024-10,17682.46
2024-11,53745.3
2024-12,-14275.34
2025-01,-2315.87
2025-02,-11992.18
2025-03,-11072.28
2025-04,23340.41
2025-05,22776.17
2025-06,-1505.4
2025-07,18167.52
2025-08,1873.53
2025-09,9493.08
2025-10,2028.16
2026-01,668.97
2026-03,-43420.17
2026-05,4187.32
