opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1506564000000.0,1507125600000.0,long,4187.99,4190.0,2.268391280781473,-5.893041232189649,10.452507706560905
1507428000000.0,1507586400000.0,long,4479.99,4809.99,2.119290804405684,688.5374724009638,10.828493052911995
1507615200000.0,1507831200000.0,long,4842.09,5290.44,2.095894997740714,928.0143268192462,11.680195417801745
1507860000000.0,1508320800000.0,long,5516.51,5331.29,1.9994753603435174,-382.2722760904907,11.929449847663925
1508407200000.0,1508810400000.0,long,5684.83,5600.01,1.8763915821234147,-170.80166232559276,11.64612832988528
1509040800000.0,1509228000000.0,long,5928.97,5701.17,1.7717589359692054,-414.9398780731504,11.333192459365094
1509285600000.0,1509458400000.0,long,5790.0,6329.04,1.7462025378970376,929.6337519053375,11.639264122681643
1509487200000.0,1509616800000.0,long,6391.8,6982.02,1.7199638221993676,1002.5056795279777,12.651367610533491
1509645600000.0,1509890400000.0,long,6945.03,7566.01,1.7200854646107357,1054.4105458747638,13.728125939211735
1509919200000.0,1510092000000.0,long,7324.28,7043.0,1.767782658891594,-511.2109319347191,13.969025641692012
1510164000000.0,1510308000000.0,long,7499.87,7059.989999999999,1.6616401067656557,-744.2285361927694,13.30628602869115
1510711200000.0,1510855200000.0,long,6740.0,7666.64,1.7440753231669748,1602.3105115368835,13.819445922562647
1510884000000.0,1511618400000.0,long,7880.5,8535.0,1.684824905032098,1087.5064165678032,15.211483775704924
1511647200000.0,1511748000000.0,long,8617.2,9521.28,1.6606779185634382,1484.8184973480654,16.567195266767506
1511776800000.0,1511949600000.0,long,9295.02,10679.980000000001,1.6913327063659385,2323.846741063259,18.581403945312793
1511978400000.0,1512511200000.0,long,10310.03,11722.510000000002,1.7389499095866467,2435.1595524004188,21.0724158925303
1512540000000.0,1512612000000.0,long,12270.02,13971.51,1.6497142882502238,2783.1622994722725,23.810064842600795
1512640800000.0,1513332000000.0,long,14651.02,17640.05,1.5620776912197696,4641.354443346688,27.742638039938782
1513360800000.0,1513720800000.0,long,17521.12,16575.0,1.5578523642777415,-1503.129475525539,29.214196635083674
1514325600000.0,1514455200000.0,long,15866.02,14125.08,1.6303613139933493,-2865.2542070458403,26.892981062258265
1514930400000.0,1515279600000.0,long,14692.4,16975.0,1.5753283138460166,3568.4068056696797,27.43760351523804
1515308400000.0,1515423600000.0,long,16417.05,13489.95,1.616328157844278,-4757.740890245141,26.586739419156856
1518854400000.0,1519272000000.0,long,10727.91,10711.84,2.0521691865428147,-57.177255702192156,24.198896874449723
1519718400000.0,1520092800000.0,long,10600.0,11483.77,2.0718082967063625,1805.8376825304774,25.16433584970529
1520121600000.0,1520366400000.0,long,11464.48,10707.0,2.065223520254856,-1589.5494962088205,25.183984086173076
1523635200000.0,1524268800000.0,long,8124.999999999999,8856.98,2.728202058103755,1971.5076924581158,25.481650032672242
1524297600000.0,1524614400000.0,long,8874.88,9619.99,2.7087210226986977,1990.7415274734344,27.553593749593702
1524643200000.0,1524744000000.0,long,9416.39,8857.01,2.753791897003839,-1568.0927388138957,27.676627467890473
1525363200000.0,1525680000000.0,long,9442.28,9324.25,2.5884733749851496,-332.2346772347219,26.717164785223034
1531792800000.0,1531850400000.0,long,6715.54,7180.95,3.5924836179639748,1644.5201986669028,27.457601969710108
1531879200000.0,1532412000000.0,long,7340.7,7985.99,3.4993613176557212,2228.6043703075247,29.49849436253542
1532440800000.0,1533031200000.0,long,8246.05,8019.92,3.3719096750938333,-792.6559947187482,30.166059889782325
1535421600000.0,1535882400000.0,long,6913.18,7300.0,3.9130924670447884,1483.0728099273506,30.589618174913408
1535911200000.0,1536170400000.0,long,7298.39,6912.82,3.899604125122893,-1534.0503137500796,30.47995122644324
1537524000000.0,1537840800000.0,long,6706.01,6441.91,4.026758676574162,-1092.5858919996342,29.11892551639663
1538085600000.0,1538503200000.0,long,6719.57,6543.63,3.8641650217638097,-708.0493503632849,28.18815643416177
1539007200000.0,1539165600000.0,long,6662.97,6588.01,3.7960369733689814,-312.2165970310941,27.6656655073551
1539583200000.0,1539928800000.0,long,6700.0,6588.01,3.7307872694431023,-445.0769725042602,27.26610619932795
1541552400000.0,1541768400000.0,long,6563.58,6439.0,3.743909814672746,-493.1905524948676,26.77426778293716
1549656000000.0,1550145600000.0,long,3668.3,3584.94,6.571142097570977,-573.9845441427997,26.214138889282147
1550318400000.0,1550505600000.0,long,3626.01,3823.38,6.497399411359582,1255.7708076094966,26.620914210543376
1550534400000.0,1550952000000.0,long,3898.6,4100.39,6.349104167345452,1253.2531985196863,27.93253140895503
1550980800000.0,1551024000000.0,long,4169.7,3778.6500000000005,6.221840431063789,-2460.250051532126,27.19935096463523
1551830400000.0,1552320000000.0,long,3857.73,3848.12,6.119134956684673,-84.73911179202321,25.93422485828272
1552629600000.0,1552874400000.0,long,3890.8499999999995,4022.1900000000005,6.046357053150017,767.8137494920077,26.31478586872202
1552903200000.0,1553407200000.0,long,3974.61,3983.38,6.102458204016531,26.808742699585036,26.709815749639834
1553436000000.0,1553450400000.0,long,3995.62,3988.65,6.076743961595634,-69.0400058929574,26.685100480637047
1553695200000.0,1554098400000.0,long,4019.8100000000004,4134.85,6.023859760096232,665.9674362742737,27.01739052719649
1554127200000.0,1554184800000.0,long,4149.02,4625.84,5.98874933519072,2826.6527176603718,28.902740345265403
1554213600000.0,1554645600000.0,long,4764.24,5158.04,5.779045734150747,2244.250489659688,31.537720448877103
1554674400000.0,1555005600000.0,long,5136.88,5036.8,5.774867003637824,-610.2620966397366,32.313406915663535
1555524000000.0,1555999200000.0,long,5203.41,5507.0,5.589613315467994,1664.023828750362,32.92687769256686
1556028000000.0,1556258400000.0,long,5538.19,5324.43,5.537165113358725,-1216.7058809085775,33.08146627702001
1556733600000.0,1556863200000.0,long,5395.4,5597.36,5.469474343383068,1071.5464980590123,33.0685403306322
1556892000000.0,1557439200000.0,long,5807.03,6170.5,5.257071350663776,1876.1560224276702,34.63170139809374
1557468000000.0,1557554400000.0,long,6300.06,6739.56,5.128573262278668,2217.226893206224,36.781055565250796
1557583200000.0,1557770400000.0,long,6800.88,7762.94,5.060622274661111,4828.086170017581,40.53609554288525
1557799200000.0,1558094400000.0,long,7935.43,7150.19,4.915091769042629,-3900.307624404135,40.780963681097674
1558267200000.0,1558598400000.0,long,7964.410000000001,7587.89,4.431976057690404,-1706.637706924703,37.910081683110164
1558670400000.0,1558900800000.0,long,7847.08,8480.0,4.291630595336299,2677.720448566974,38.53838783327686
1558929600000.0,1559289600000.0,long,8664.56,8311.72,4.180316489030049,-1514.0142927528782,39.03142276351507
1560355200000.0,1560556800000.0,long,8140.569999999999,8650.0,4.272709338544471,2137.1886444535485,39.457673881166556
1560585600000.0,1560672000000.0,long,8657.15,9245.42,4.2522791764386465,2459.6185720349104,41.86969908865437
1560700800000.0,1561118400000.0,long,9201.73,9808.89,4.254553906247955,2538.7100105478503,44.48493916965752
1561147200000.0,1561204800000.0,long,9890.28,10867.04,4.202209727708361,4056.5757370225842,47.97463661383543
1561233600000.0,1561507200000.0,long,10684.7,11820.86,4.250449500307066,4776.578393828004,52.61231044087188
1561536000000.0,1561579200000.0,long,12541.39,13960.76,3.983013625289343,5595.312915824734,58.05713350220408
1561608000000.0,1561910400000.0,long,12982.04,11164.45,4.257271932616215,-7794.513887785415,56.53899578150896
1562198400000.0,1562342400000.0,long,11940.0,11233.74,4.008650446122686,-2882.241946832741,51.09248275413212
