month,pnl_usdt
2017-08,-243.74
2017-09,-278.16
2017-10,1585.25
2017-11,2051.09
2017-12,-959.85
2018-01,456.51
2018-02,2186.89
2018-03,543.82
2018-04,-988.86
2018-05,-379.95
2018-06,3.17
2018-07,1130.73
2018-08,-1353.22
2018-09,293.92
2018-10,44.08
2018-11,-14.61
2018-12,1502.98
2019-01,-264.2
2019-02,147.67
2019-03,-197.78
2019-04,266.58
2019-05,2059.35
2019-06,-732.94
2019-07,-55.97
2019-08,1177.76
2019-09,-16.35
2019-10,2292.28
2019-11,-530.16
2019-12,-793.65
2020-01,1664.49
2020-02,-1286.14
2020-03,162.38
2020-04,1026.88
2020-05,742.95
2020-06,-1606.07
2020-07,3274.34
2020-08,-2125.41
2020-09,-354.62
2020-10,2498.65
2020-11,1811.08
2020-12,1287.62
2021-01,1987.27
2021-02,5899.26
2021-03,556.96
2021-04,-1052.77
2021-05,-1372.83
2021-06,-218.48
2021-07,5071.86
2021-08,648.07
2021-09,1219.0
2021-10,1060.34
2021-11,-838.97
2021-12,-872.32
2022-01,-1878.75
2022-02,1180.28
2022-03,1824.53
2022-04,-1266.6
2022-05,-151.69
2022-06,-4809.01
2022-07,3581.29
2022-08,-814.22
2022-09,-981.15
2022-10,936.46
2022-11,697.47
2022-12,-731.93
2023-01,6869.97
2023-02,4070.14
2023-03,6078.23
2023-04,2625.52
2023-05,-1324.53
2023-06,4780.79
2023-07,-2471.32
2023-08,-3794.53
2023-09,116.04
2023-10,4323.84
2023-11,-402.53
2023-12,2745.48
2024-01,-6052.11
2024-02,11674.73
2024-03,-2561.61
2024-04,-5251.26
2024-05,799.28
2024-06,-987.86
2024-07,432.77
2024-08,2202.2
2024-09,-204.65
2024-10,1200.28
2024-11,15401.53
2024-12,-6910.92
2025-01,-7818.21
2025-02,-1836.95
2025-03,-6081.39
2025-04,1286.97
2025-05,3772.35
2025-06,-2254.94
2025-07,1246.27
2025-08,-2368.82
2025-09,-1498.45
2025-10,-1055.0
2025-11,-533.41
2025-12,-3348.3
2026-01,-294.03
2026-02,-913.45
2026-03,-2563.41
2026-05,-2864.6
