month,pnl_usdt
2021-01,3815.398139861484
2021-02,-3320.0017867667734
2021-03,99.20368665544777
2021-08,5343.733033273285
2021-10,5886.76326190341
2021-11,2735.621957331168
2022-03,-2062.3458062506024
2022-07,-386.99511091022765
2022-09,904.4254692960312
2023-01,11922.48390779359
2023-02,-3288.075421476661
2023-03,3393.751212942502
2023-04,809.1940860462755
2023-05,-3986.3580559218262
2023-07,4877.50676719199
2023-09,-4493.35955490654
2023-10,9141.833145156428
2023-11,10194.613809991692
2023-12,3392.0236143365014
2024-01,-9344.125234996402
2024-02,16851.477440497532
2024-03,-3474.6398465519214
2024-07,4182.446289065302
2024-10,4850.449444612184
2024-11,28361.800814775586
2024-12,17507.619695186113
2025-01,-3169.7640568376387
2025-04,-880.8587780979842
2025-05,-1965.3860374142675
2025-06,-68.0567487343575
2025-07,6001.025150589106
2025-08,-23915.825186746537
2025-10,-8478.76628020288
2026-01,-2303.4876996610533
2026-03,-9076.635923172913
