month,pnl_usdt
2017-08,-342.1
2017-09,-964.31
2017-10,1067.95
2017-11,2023.5
2017-12,1772.98
2018-01,-131.46
2018-02,-746.34
2018-03,-794.01
2018-04,-1918.91
2018-05,-532.83
2018-06,-240.76
2018-07,61.12
2018-08,-318.95
2018-09,-924.96
2018-10,-375.99
2018-11,-511.6
2018-12,-644.35
2019-01,-278.77
2019-02,376.14
2019-03,-386.25
2019-04,897.31
2019-05,1101.29
2019-06,1224.71
2019-07,-441.0
2019-08,-708.79
2019-09,-136.66
2019-10,-230.29
2019-11,-226.12
2019-12,-578.28
2020-01,765.93
2020-02,470.42
2020-03,54.82
2020-04,636.71
2020-05,217.92
2020-06,-442.32
2020-07,306.03
2020-08,-1141.33
2020-09,14.99
2020-10,159.36
2020-11,1004.94
2020-12,1073.63
2021-01,397.11
2021-02,1743.95
2021-03,-527.93
2021-04,-695.38
2021-05,-1085.06
2021-06,-403.19
2021-07,1349.58
2021-08,59.07
2021-09,241.78
2021-10,-45.09
2021-11,-912.82
2021-12,-231.74
2022-01,-1250.02
2022-02,-1048.83
2022-03,-569.32
2022-04,-124.2
2022-05,-136.2
2022-06,-344.11
2022-07,-569.93
2022-08,-129.79
2022-09,-285.95
2022-10,-9.45
2022-11,-212.13
2022-12,-27.5
2023-01,278.87
2023-02,-147.19
2023-03,811.77
2023-04,-2.22
2023-05,-244.33
2023-06,213.05
2023-07,-11.58
2023-08,-339.73
2023-09,-269.51
2023-10,235.85
2023-11,-518.3
2023-12,91.42
2024-01,-134.7
2024-02,746.34
2024-03,475.39
2024-04,-137.49
2024-05,120.48
2024-06,-164.61
2024-07,49.39
2024-08,-61.4
2024-09,-58.63
2024-10,-116.32
2024-11,406.54
2024-12,-519.8
2025-01,-26.37
2025-02,-393.34
2025-03,-669.11
2025-04,-308.09
2025-05,-339.32
2025-06,-249.23
2025-07,47.89
2025-08,-0.4
2025-09,-136.06
2025-10,-11.97
2025-11,-168.71
2025-12,-304.49
2026-01,-115.46
2026-02,-128.46
2026-03,-45.67
2026-05,216.72
