month,pnl_usdt
2017-10,5115.53
2017-11,40242.21
2017-12,41938.38
2018-01,-28812.87
2018-02,-506.9
2018-03,-124.03
2018-04,20006.46
2018-05,-3403.72
2018-07,31125.26
2018-09,-15513.31
2018-10,-15542.26
2018-11,-4834.79
2019-01,-15135.28
2019-02,-6575.44
2019-03,4432.39
2019-04,44239.02
2019-05,47521.67
2019-06,180760.94
2019-07,-120525.35
2019-08,20993.82
2019-09,-734.09
2019-11,31941.88
2019-12,-58642.53
2020-01,200500.16
2020-02,-43428.6
2020-04,87806.51
2020-05,-84373.34
2020-06,-64687.1
2020-07,139901.86
2020-08,-68425.8
2020-09,-60875.12
2020-10,172918.0
2020-11,268766.23
2020-12,1042059.37
2021-01,-432917.86
2021-02,1973967.21
2021-03,-346517.48
2021-04,351352.88
2021-05,-864772.37
2021-07,2509347.01
2021-08,649604.68
2021-09,-1542968.6
2021-10,1838530.53
2021-11,-169274.78
2022-02,-213349.73
2022-03,403158.45
2022-04,-1193938.03
2022-07,-852146.19
2022-08,-297002.15
2022-09,-541638.35
2022-10,46934.09
2022-11,-183867.48
2022-12,-127719.96
2023-01,2850765.51
2023-02,46029.96
2023-03,3691404.33
2023-04,-1410243.01
2023-05,-690818.75
2023-06,3049978.03
2023-07,-1068891.16
2023-08,-772258.81
2023-09,-557167.87
2023-10,3902514.22
2023-11,-2530962.81
2023-12,1077116.95
2024-01,-1465056.62
2024-02,10744938.02
2024-03,-1758125.31
2024-04,-2866441.58
2024-05,-1845440.28
2024-06,-146890.26
2024-07,2206281.8
2024-08,-86748.16
2024-09,443573.75
2024-10,2833282.49
2024-11,10748412.54
2024-12,-3890023.27
2025-01,-1254453.09
2025-02,-2551889.57
2025-03,-2224125.35
2025-04,1473377.01
2025-05,4103371.3
2025-06,-523485.63
2025-07,3539904.55
2025-08,232067.95
2025-09,2116834.03
2025-10,202945.45
2026-01,-37557.65
2026-03,-9063029.33
2026-05,466998.34
