month,pnl_usdt
2017-10,1827.54
2017-11,7564.46
2017-12,5228.31
2018-01,-1201.87
2018-02,-626.19
2018-03,213.25
2018-04,2456.21
2018-05,-328.8
2018-07,2683.91
2018-09,-1117.1
2018-10,-1383.53
2018-11,-482.69
2019-01,-1572.19
2019-02,-427.96
2019-03,552.9
2019-04,5114.05
2019-05,5213.48
2019-06,12679.15
2019-07,-5565.25
2019-08,1781.54
2019-09,-44.29
2019-11,1345.8
2019-12,-3344.72
2020-01,10903.31
2020-02,-3033.22
2020-04,4320.98
2020-05,-1696.21
2020-06,-2406.18
2020-07,7032.94
2020-08,-2428.28
2020-09,-2963.69
2020-10,8430.82
2020-11,10921.01
2020-12,24703.57
2021-01,-3924.16
2021-02,37377.3
2021-03,-1271.1
2021-04,6033.55
2021-05,-11971.39
2021-07,35993.42
2021-08,15430.26
2021-09,-14396.7
2021-10,25002.53
2021-11,-709.82
2022-02,-804.58
2022-03,5676.32
2022-04,-12926.42
2022-07,-3561.96
2022-08,-4293.72
2022-09,-8299.59
2022-10,1199.12
2022-11,-4185.0
2022-12,-1812.97
2023-01,43267.89
2023-02,1089.28
2023-03,38924.09
2023-04,-2826.52
2023-05,-6896.56
2023-06,24721.63
2023-07,-8762.07
2023-08,-6072.13
2023-09,-5163.69
2023-10,36130.81
2023-11,-23966.86
2023-12,10541.72
2024-01,-10752.31
2024-02,73141.39
2024-03,-10661.59
2024-04,-16821.66
2024-05,-9620.66
2024-06,-1035.4
2024-07,14162.72
2024-08,292.34
2024-09,4089.84
2024-10,18863.47
2024-11,57296.8
2024-12,-15622.16
2025-01,-1711.47
2025-02,-12797.37
2025-03,-11815.7
2025-04,9770.19
2025-05,24799.15
2025-06,-1544.59
2025-07,15497.07
2025-08,-3842.69
2025-09,9514.53
2025-10,3461.98
2026-01,672.95
2026-03,-41787.58
2026-05,2200.39
