month,pnl_usdt
2017-08,-338.25
2017-09,-2579.13
2017-10,381.43
2017-11,733.56
2017-12,-1721.64
2018-01,-2086.84
2018-02,-667.42
2018-03,-33.87
2018-04,-769.44
2018-05,-68.48
2018-06,114.2
2018-07,21.08
2018-08,136.27
2018-09,-190.16
2018-10,-160.88
2018-11,255.27
2018-12,-477.86
2019-01,-287.72
2019-02,69.53
2019-03,-180.98
2019-04,211.19
2019-05,337.89
2019-06,331.2
2019-07,-722.8
2019-08,-197.69
2019-09,174.18
2019-10,-91.33
2019-11,150.49
2019-12,-149.44
2020-01,238.88
2020-02,224.42
2020-03,-23.35
2020-04,209.42
2020-05,-20.53
2020-06,-153.83
2020-07,69.28
2020-08,-350.61
2020-09,174.81
2020-10,138.17
2020-11,457.88
2020-12,507.53
2021-01,-410.06
2021-02,590.26
2021-03,-0.75
2021-04,-124.5
2021-05,-576.95
2021-06,-115.91
2021-07,572.45
2021-08,-75.04
2021-09,-323.45
2021-10,96.74
2021-11,-355.36
2021-12,-183.14
2022-01,-265.34
2022-02,-343.13
2022-03,-213.74
2022-04,176.51
2022-05,84.51
2022-06,233.01
2022-07,-382.17
2022-08,-177.55
2022-09,-26.3
2022-10,-134.27
2022-11,106.11
2022-12,-15.05
2023-01,126.82
2023-02,-141.41
2023-03,301.78
2023-04,-103.44
2023-05,-105.34
2023-06,35.33
2023-07,-73.23
2023-08,-49.01
2023-09,-101.36
2023-10,61.74
2023-11,-178.53
2023-12,-63.16
2024-01,-39.2
2024-02,163.69
2024-03,121.45
2024-04,-79.91
2024-05,-50.15
2024-06,12.55
2024-07,49.28
2024-08,125.9
2024-09,-67.06
2024-10,-118.78
2024-11,116.01
2024-12,-261.14
2025-01,-84.82
2025-02,68.39
2025-03,-217.05
2025-04,-36.16
2025-05,-90.45
2025-06,-59.68
2025-07,-11.14
2025-08,26.69
2025-09,-67.57
2025-10,78.08
2025-11,65.44
2025-12,-138.47
2026-01,72.89
2026-02,-49.91
2026-03,-45.53
2026-04,-0.18
