month,pnl_usdt
2017-10,1096.63
2017-11,9199.48
2017-12,1936.08
2018-01,-5399.75
2018-02,2333.01
2018-04,-539.72
2018-05,-2234.86
2018-07,4050.65
2018-08,-3835.69
2018-09,-124.15
2018-10,-1811.61
2018-11,-501.76
2019-01,-2317.56
2019-02,-1048.27
2019-03,366.57
2019-04,9693.29
2019-05,10874.02
2019-06,16939.72
2019-07,-7727.08
2019-08,6300.42
2019-09,183.91
2019-10,7760.09
2019-11,-3379.09
2019-12,-7094.36
2020-01,9196.78
2020-02,-7838.21
2020-04,16385.41
2020-05,-17315.59
2020-06,-3927.83
2020-07,20365.45
2020-08,-13838.72
2020-09,-6672.88
2020-10,18318.95
2020-11,35827.66
2020-12,13395.23
2021-01,-354.43
2021-02,97626.8
2021-03,-4562.07
2021-04,-19323.23
2021-05,-38767.85
2021-06,-30491.65
2021-07,86821.57
2021-08,14223.38
2021-09,36972.82
2021-10,200908.03
2021-11,-45504.62
2022-02,49998.62
2022-03,6002.59
2022-04,-55167.63
2022-07,76067.85
2022-08,-8844.57
2022-09,-35520.97
2022-10,-16699.91
2022-11,-12934.05
2022-12,10945.45
2023-01,257143.97
2023-02,63981.78
2023-03,397184.81
2023-04,-39075.08
2023-05,-107488.61
2023-06,304134.95
2023-07,-139326.28
2023-08,-265667.71
2023-09,-59409.42
2023-10,213674.48
2023-11,-46878.8
2023-12,277179.44
2024-01,-392947.62
2024-02,755739.83
2024-03,-387431.87
2024-04,-217154.41
2024-05,-23540.27
2024-06,-14444.59
2024-07,-5493.74
2024-08,114311.67
2024-09,56802.97
2024-10,164795.26
2024-11,570332.69
2024-12,-422343.12
2025-01,-314645.13
2025-02,-159773.72
2025-03,-322213.93
2025-04,-8463.31
2025-05,26166.22
2025-06,-70014.28
2025-07,120635.15
2025-08,-42526.67
2025-09,24654.09
2025-10,53899.86
2026-01,43739.14
2026-03,-215793.65
2026-05,18168.87
