timestamp_ms,rate
1714780800000,-9.5e-05
1714809600000,1.8e-05
1714838400000,-2.3e-05
1714867200000,3e-05
1714896000000,7.1e-05
1714924800000,0.0001
1714953600000,4.5e-05
1714982400000,7.2e-05
1715011200000,8.7e-05
1715040000000,0.0001
1715068800000,0.0001
1715097600000,0.0001
1715126400000,0.0001
1715155200000,0.0001
1715184000000,0.0001
1715212800000,0.0001
1715241600000,4.6e-05
1715270400000,9e-05
1715299200000,3e-06
1715328000000,1.1e-05
1715356800000,0.0001
1715385600000,0.0001
1715414400000,0.0001
1715443200000,0.0001
1715472000000,0.0001
1715500800000,5.7e-05
1715529600000,0.0001
1715558400000,-1e-06
1715587200000,9e-05
1715616000000,1e-05
1715644800000,-2.5e-05
1715673600000,0.0001
1715702400000,9.4e-05
1715731200000,6.6e-05
1715760000000,3.6e-05
1715788800000,-6.8e-05
1715817600000,3.3e-05
1715846400000,6.6e-05
1715875200000,2.9e-05
1715904000000,0.0001
1715932800000,0.0001
1715961600000,0.0001
1715990400000,2.2e-05
1716019200000,7.8e-05
1716048000000,1.5e-05
1716076800000,4.4e-05
1716105600000,9.1e-05
1716134400000,7.2e-05
1716163200000,1.9e-05
1716192000000,0.0001
1716220800000,6.1e-05
1716249600000,0.0001
1716278400000,0.0001
1716307200000,0.0001
1716336000000,0.0001
1716364800000,0.0001
1716393600000,0.0001
1716422400000,0.0001
1716451200000,0.000153
1716480000000,0.000104
1716508800000,0.0001
1716537600000,0.0001
1716566400000,0.0001
1716595200000,0.0001
1716624000000,0.0001
1716652800000,0.0001
1716681600000,0.0001
1716710400000,0.0001
1716739200000,0.0001
1716768000000,0.0001
1716796800000,0.0001
1716825600000,0.0001
1716854400000,0.0001
1716883200000,0.0001
1716912000000,0.0001
1716940800000,0.0001
1716969600000,0.000107
1716998400000,0.0001
1717027200000,0.0001
1717056000000,0.0001
1717084800000,0.0001
1717113600000,0.0001
1717142400000,0.0001
1717171200000,0.0001
1717200000000,0.0001
1717228800000,0.0001
1717257600000,0.0001
1717286400000,0.0001
1717315200000,0.0001
1717344000000,0.0001
1717372800000,0.0001
1717401600000,0.0001
1717430400000,0.0001
1717459200000,0.0001
1717488000000,0.000163
1717516800000,0.0001
1717545600000,0.0001
1717574400000,0.00011
1717603200000,0.0001
1717632000000,0.0001
1717660800000,0.0001
1717689600000,0.0001
1717718400000,0.0001
1717747200000,0.0001
1717776000000,0.000146
1717804800000,0.00015
1717833600000,0.0001
1717862400000,0.0001
1717891200000,0.0001
1717920000000,0.0001
1717948800000,0.0001
1717977600000,0.0001
1718006400000,0.0001
1718035200000,0.0001
1718064000000,0.0001
1718092800000,0.0001
1718121600000,0.0001
1718150400000,2.7e-05
1718179200000,1.5e-05
1718208000000,2.6e-05
1718236800000,0.0001
1718265600000,4.5e-05
1718294400000,4.7e-05
1718323200000,2.2e-05
1718352000000,0.0001
1718380800000,4.9e-05
1718409600000,8e-06
1718438400000,9e-05
1718467200000,2.8e-05
1718496000000,1.2e-05
1718524800000,-2e-05
1718553600000,-2.5e-05
1718582400000,-3e-05
1718611200000,4e-06
1718640000000,-1e-05
1718668800000,2e-06
1718697600000,0.0001
1718726400000,6.4e-05
1718755200000,0.0001
1718784000000,8e-05
1718812800000,2e-06
1718841600000,8.4e-05
1718870400000,0.0001
1718899200000,0.0001
1718928000000,7.6e-05
1718956800000,-2e-06
1718985600000,-3.1e-05
1719014400000,9.1e-05
1719043200000,-7.7e-05
1719072000000,1.4e-05
1719100800000,1.4e-05
1719129600000,-2.9e-05
1719158400000,3.3e-05
1719187200000,1.5e-05
1719216000000,-7e-05
1719244800000,-0.000141
1719273600000,-0.000119
1719302400000,-8.3e-05
1719331200000,-2.7e-05
1719360000000,-0.000126
1719388800000,-9.4e-05
1719417600000,-6.6e-05
1719446400000,-3.5e-05
1719475200000,4.9e-05
1719504000000,8.3e-05
1719532800000,3.2e-05
1719561600000,2.5e-05
1719590400000,-2.5e-05
1719619200000,0.0001
1719648000000,-0.000149
1719676800000,5.1e-05
1719705600000,-5.9e-05
1719734400000,-6.3e-05
1719763200000,-0.000143
1719792000000,-1.8e-05
1719820800000,-0.000119
1719849600000,-3.6e-05
1719878400000,-6.6e-05
1719907200000,-6e-06
1719936000000,5.2e-05
1719964800000,4.2e-05
1719993600000,3.3e-05
1720022400000,-2.3e-05
1720051200000,5.8e-05
1720080000000,3.3e-05
1720108800000,-2.6e-05
1720137600000,4.5e-05
1720166400000,0.0001
1720195200000,1.6e-05
1720224000000,-1.2e-05
1720252800000,7.6e-05
1720281600000,5.3e-05
1720310400000,-5.5e-05
1720339200000,0.0001
1720368000000,5.7e-05
1720396800000,-2.3e-05
1720425600000,8.7e-05
1720454400000,0.0001
1720483200000,9e-05
1720512000000,0.0001
1720540800000,0.0001
1720569600000,0.0001
1720598400000,3.9e-05
1720627200000,0.0001
1720656000000,0.0001
1720684800000,4.1e-05
1720713600000,8e-06
1720742400000,0.0001
1720771200000,4.7e-05
1720800000000,-3.4e-05
1720828800000,-2e-06
1720857600000,1e-06
1720886400000,7.8e-05
1720915200000,5.5e-05
1720944000000,0.0001
1720972800000,2.7e-05
1721001600000,1e-06
1721030400000,-5e-06
1721059200000,0.0001
1721088000000,-4.6e-05
1721116800000,0.0001
1721145600000,0.0001
1721174400000,8e-05
1721203200000,0.0001
1721232000000,-2e-05
1721260800000,3e-06
1721289600000,5.1e-05
1721318400000,1.3e-05
1721347200000,9.4e-05
1721376000000,0.0001
1721404800000,0.0001
1721433600000,9.5e-05
1721462400000,4.9e-05
1721491200000,3.9e-05
1721520000000,8.3e-05
1721548800000,6.7e-05
1721577600000,0.0001
1721606400000,0.0001
1721635200000,0.0001
1721664000000,0.0001
1721692800000,5.3e-05
1721721600000,0.0001
1721750400000,4e-05
1721779200000,0.0001
1721808000000,0.0001
1721836800000,0.0001
1721865600000,0.0001
1721894400000,0.0001
1721923200000,0.0001
1721952000000,2.2e-05
1721980800000,6.2e-05
1722009600000,5.9e-05
1722038400000,8.3e-05
1722067200000,0.0001
1722096000000,0.0001
1722124800000,0.0001
1722153600000,0.0001
1722182400000,0.0001
1722211200000,0.0001
1722240000000,0.0001
1722268800000,0.0001
1722297600000,0.0001
1722326400000,-0.000114
1722355200000,7.7e-05
1722384000000,0.0001
1722412800000,0.0001
1722441600000,4.9e-05
1722470400000,9.5e-05
1722499200000,7.1e-05
1722528000000,3.5e-05
1722556800000,0.0001
1722585600000,0.0001
1722614400000,2.5e-05
1722643200000,2e-06
1722672000000,-5.6e-05
1722700800000,1e-06
1722729600000,3.5e-05
1722758400000,4e-05
1722787200000,5e-06
1722816000000,2e-05
1722844800000,-6e-06
1722873600000,-5.1e-05
1722902400000,8e-06
1722931200000,1.9e-05
1722960000000,0.0001
1722988800000,2.7e-05
1723017600000,6.8e-05
1723046400000,0.0001
1723075200000,4.6e-05
1723104000000,9.4e-05
1723132800000,-2.9e-05
1723161600000,-1.9e-05
1723190400000,2.6e-05
1723219200000,-1.8e-05
1723248000000,4.4e-05
1723276800000,0.0001
1723305600000,5.3e-05
1723334400000,8.6e-05
1723363200000,3.8e-05
1723392000000,-3e-05
1723420800000,0.0001
1723449600000,0.0001
1723478400000,2.2e-05
1723507200000,-1e-06
1723536000000,0.0001
1723564800000,4.7e-05
1723593600000,-1.8e-05
1723622400000,-3e-06
1723651200000,-1.7e-05
1723680000000,1e-05
1723708800000,1.9e-05
1723737600000,5.5e-05
1723766400000,4e-05
1723795200000,4.9e-05
1723824000000,3.9e-05
1723852800000,6.2e-05
1723881600000,6.4e-05
1723910400000,8.4e-05
1723939200000,7.9e-05
1723968000000,-3e-06
1723996800000,1.3e-05
1724025600000,1.3e-05
1724054400000,-1.6e-05
1724083200000,5e-06
1724112000000,-2.9e-05
1724140800000,6.9e-05
1724169600000,1.1e-05
1724198400000,-3.5e-05
1724227200000,-2.7e-05
1724256000000,1e-06
1724284800000,-8e-06
1724313600000,4.5e-05
1724342400000,6.2e-05
1724371200000,0.0001
1724400000000,7.6e-05
1724428800000,2.5e-05
1724457600000,-2.2e-05
1724486400000,8.7e-05
1724515200000,9e-05
1724544000000,0.0001
1724572800000,4e-05
1724601600000,0.0001
1724630400000,8.2e-05
1724659200000,4e-06
1724688000000,6.2e-05
1724716800000,8.1e-05
1724745600000,7.4e-05
1724774400000,0.0001
1724803200000,-8e-06
1724832000000,-6e-06
1724860800000,-3.2e-05
1724889600000,1e-05
1724918400000,3.5e-05
1724947200000,6e-06
1724976000000,-0.000122
1725004800000,1.7e-05
1725033600000,1.8e-05
1725062400000,3.4e-05
1725091200000,7.1e-05
1725120000000,4.8e-05
1725148800000,9.5e-05
1725177600000,4.6e-05
1725206400000,-9e-06
1725235200000,-2.5e-05
1725264000000,-4.3e-05
1725292800000,3.9e-05
1725321600000,2.8e-05
1725350400000,2.4e-05
1725379200000,7.7e-05
1725408000000,4.6e-05
1725436800000,4e-06
1725465600000,-2.8e-05
1725494400000,-4.2e-05
1725523200000,-2e-06
1725552000000,8e-06
1725580800000,-4.6e-05
1725609600000,-1.7e-05
1725638400000,2e-06
1725667200000,2.8e-05
1725696000000,2.4e-05
1725724800000,3.4e-05
1725753600000,4.7e-05
1725782400000,1.8e-05
1725811200000,3.3e-05
1725840000000,9.9e-05
1725868800000,9.1e-05
1725897600000,-3.5e-05
1725926400000,0.0001
1725955200000,1.3e-05
1725984000000,1e-05
1726012800000,4e-05
1726041600000,1.7e-05
1726070400000,9.2e-05
1726099200000,3e-06
1726128000000,6.6e-05
1726156800000,2.5e-05
1726185600000,3.2e-05
1726214400000,-4.3e-05
1726243200000,1.6e-05
1726272000000,-1.7e-05
1726300800000,-8e-06
1726329600000,-2.4e-05
1726358400000,7.5e-05
1726387200000,2e-06
1726416000000,7.3e-05
1726444800000,3.4e-05
1726473600000,2.2e-05
1726502400000,4.5e-05
1726531200000,0.0001
1726560000000,7.7e-05
1726588800000,2.3e-05
1726617600000,6e-06
1726646400000,5.5e-05
1726675200000,8.8e-05
1726704000000,9.8e-05
1726732800000,6.6e-05
1726761600000,5.1e-05
1726790400000,3.8e-05
1726819200000,-1.6e-05
1726848000000,0.0001
1726876800000,0.0
1726905600000,-5e-06
1726934400000,-1.1e-05
1726963200000,-6e-06
1726992000000,-4.4e-05
1727020800000,5.5e-05
1727049600000,0.0001
1727078400000,-1.1e-05
1727107200000,4.4e-05
1727136000000,8.2e-05
1727164800000,7.9e-05
1727193600000,2.4e-05
1727222400000,0.0001
1727251200000,0.0001
1727280000000,0.0001
1727308800000,0.0001
1727337600000,0.0001
1727366400000,9e-05
1727395200000,7.7e-05
1727424000000,8.7e-05
1727452800000,3.8e-05
1727481600000,4.6e-05
1727510400000,0.0001
1727539200000,6.5e-05
1727568000000,0.0001
1727596800000,0.0001
1727625600000,0.0001
1727654400000,0.0001
1727683200000,0.0001
1727712000000,0.0001
1727740800000,2.7e-05
1727769600000,2e-06
1727798400000,5.3e-05
1727827200000,0.0001
1727856000000,9.1e-05
1727884800000,-9e-06
1727913600000,7.2e-05
1727942400000,0.0001
1727971200000,7.4e-05
1728000000000,0.0001
1728028800000,9e-06
1728057600000,6.6e-05
1728086400000,1.5e-05
1728115200000,3.7e-05
1728144000000,7.1e-05
1728172800000,0.0001
1728201600000,0.0001
1728230400000,4.3e-05
1728259200000,1.3e-05
1728288000000,1e-06
1728316800000,8.2e-05
1728345600000,-2.3e-05
1728374400000,-6e-06
1728403200000,1e-06
1728432000000,2.2e-05
1728460800000,8.4e-05
1728489600000,8.9e-05
1728518400000,2.7e-05
1728547200000,5.1e-05
1728576000000,6.6e-05
1728604800000,7e-06
1728633600000,4.7e-05
1728662400000,0.0001
1728691200000,0.0001
1728720000000,0.0001
1728748800000,6.7e-05
1728777600000,9.2e-05
1728806400000,5.9e-05
1728835200000,7e-05
1728864000000,6.1e-05
1728892800000,0.0001
1728921600000,0.0001
1728950400000,0.0001
1728979200000,0.0001
1729008000000,0.0001
1729036800000,0.0001
1729065600000,0.0001
1729094400000,0.0001
1729123200000,0.0001
1729152000000,0.0001
1729180800000,0.0001
1729209600000,8.5e-05
1729238400000,0.0001
1729267200000,0.0001
1729296000000,0.0001
1729324800000,0.0001
1729353600000,0.0001
1729382400000,0.0001
1729411200000,0.0001
1729440000000,0.0001
1729468800000,0.0001
1729497600000,0.0001
1729526400000,0.0001
1729555200000,0.0001
1729584000000,0.0001
1729612800000,0.0001
1729641600000,0.0001
1729670400000,0.0001
1729699200000,0.0001
1729728000000,0.0001
1729756800000,0.0001
1729785600000,0.0001
1729814400000,0.0001
1729843200000,7.1e-05
1729872000000,0.0001
1729900800000,7.5e-05
1729929600000,0.0001
1729958400000,8.6e-05
1729987200000,8.7e-05
1730016000000,0.0001
1730044800000,9.7e-05
1730073600000,0.0001
1730102400000,0.0001
1730131200000,0.0001
1730160000000,0.0001
1730188800000,0.0001
1730217600000,0.0001
1730246400000,0.0001
1730275200000,0.0001
1730304000000,0.0001
1730332800000,0.0001
1730361600000,0.0001
1730390400000,0.0001
1730419200000,0.0001
1730448000000,0.0001
1730476800000,0.0001
1730505600000,0.0001
1730534400000,0.0001
1730563200000,0.0001
1730592000000,0.0001
1730620800000,0.0001
1730649600000,0.0001
1730678400000,0.0001
1730707200000,0.0001
1730736000000,0.0001
1730764800000,0.0001
1730793600000,0.0001
1730822400000,0.0001
1730851200000,7.4e-05
1730880000000,0.0001
1730908800000,0.0001
1730937600000,0.0001
1730966400000,0.000112
1730995200000,0.0001
1731024000000,0.0001
1731052800000,0.0001
1731081600000,0.0001
1731110400000,0.0001
1731139200000,0.0001
1731168000000,0.0001
1731196800000,0.0001
1731225600000,0.000328
1731254400000,0.00019
1731283200000,0.000391
1731312000000,0.00018
1731340800000,0.0001
1731369600000,0.000386
1731398400000,0.000618
1731427200000,0.000503
1731456000000,0.000145
1731484800000,0.0001
1731513600000,0.000352
1731542400000,0.0001
1731571200000,0.000165
1731600000000,0.000128
1731628800000,0.0001
1731657600000,0.0001
1731686400000,0.0001
1731715200000,0.000195
1731744000000,0.000392
1731772800000,0.00025
1731801600000,0.000293
1731830400000,0.000308
1731859200000,0.000357
1731888000000,0.000211
1731916800000,0.000539
1731945600000,0.000331
1731974400000,0.000318
1732003200000,0.000399
1732032000000,0.000242
1732060800000,0.0001
1732089600000,0.000115
1732118400000,0.000164
1732147200000,0.0001
1732176000000,0.000142
1732204800000,0.000174
1732233600000,0.000159
1732262400000,0.00029
1732291200000,0.000238
1732320000000,0.0001
1732348800000,0.000174
1732377600000,0.000253
1732406400000,0.000349
1732435200000,0.000324
1732464000000,0.000291
1732492800000,0.000363
1732521600000,0.000352
1732550400000,0.000349
1732579200000,0.0001
1732608000000,0.000127
1732636800000,0.0001
1732665600000,0.000236
1732694400000,0.000232
1732723200000,0.000271
1732752000000,0.000194
1732780800000,0.000199
1732809600000,0.000232
1732838400000,0.000309
1732867200000,0.000254
1732896000000,0.000353
1732924800000,0.000169
1732953600000,0.000282
1732982400000,0.00015
1733011200000,0.000153
1733040000000,0.000331
1733068800000,0.000166
1733097600000,0.000151
1733126400000,0.000142
1733155200000,0.0001
1733184000000,0.0001
1733212800000,0.000251
1733241600000,0.000123
1733270400000,0.000278
1733299200000,0.000426
1733328000000,0.000363
1733356800000,0.000312
1733385600000,0.001086
1733414400000,0.000648
1733443200000,0.000135
1733472000000,0.0001
1733500800000,0.0001
1733529600000,0.000151
1733558400000,0.0001
1733587200000,0.0001
1733616000000,0.000261
1733644800000,0.000249
1733673600000,0.000291
1733702400000,0.000179
1733731200000,0.0001
1733760000000,0.000158
1733788800000,0.0001
1733817600000,0.0001
1733846400000,0.0001
1733875200000,0.0001
1733904000000,0.0001
1733932800000,0.0001
1733961600000,0.0001
1733990400000,0.0001
1734019200000,0.0001
1734048000000,0.0001
1734076800000,0.0001
1734105600000,0.0001
1734134400000,0.0001
1734163200000,0.0001
1734192000000,0.0001
1734220800000,0.0001
1734249600000,0.0001
1734278400000,0.0001
1734307200000,0.0001
1734336000000,0.0001
1734364800000,0.0001
1734393600000,0.0001
1734422400000,0.0001
1734451200000,0.0001
1734480000000,0.0001
1734508800000,9.3e-05
1734537600000,0.0001
1734566400000,6.9e-05
1734595200000,-4.5e-05
1734624000000,-2.7e-05
1734652800000,-4.8e-05
1734681600000,2.8e-05
1734710400000,9.1e-05
1734739200000,-3e-05
1734768000000,-3.7e-05
1734796800000,-1.9e-05
1734825600000,1.5e-05
1734854400000,4.6e-05
1734883200000,2.2e-05
1734912000000,2.1e-05
1734940800000,4e-06
1734969600000,3.7e-05
1734998400000,5e-05
1735027200000,5.2e-05
1735056000000,8.1e-05
1735084800000,0.0001
1735113600000,0.0001
1735142400000,0.0001
1735171200000,0.0001
1735200000000,7e-05
1735228800000,4.1e-05
1735257600000,1.1e-05
1735286400000,5.3e-05
1735315200000,3e-06
1735344000000,7e-06
1735372800000,-3.3e-05
1735401600000,6e-06
1735430400000,3.5e-05
1735459200000,1e-06
1735488000000,3.2e-05
1735516800000,-6e-05
1735545600000,-1.8e-05
1735574400000,-3e-05
1735603200000,9e-06
1735632000000,-2e-06
1735660800000,0.0001
1735689600000,0.0001
1735718400000,7.1e-05
1735747200000,6.9e-05
1735776000000,0.0001
1735804800000,0.0001
1735833600000,0.0001
1735862400000,0.0001
1735891200000,9e-05
1735920000000,0.0001
1735948800000,3.8e-05
1735977600000,9.9e-05
1736006400000,5.3e-05
1736035200000,0.0001
1736064000000,0.0001
1736092800000,7.5e-05
1736121600000,0.0001
1736150400000,0.0001
1736179200000,0.0001
1736208000000,5.3e-05
1736236800000,2.9e-05
1736265600000,0.0001
1736294400000,8.6e-05
1736323200000,4.9e-05
1736352000000,9.6e-05
1736380800000,6.4e-05
1736409600000,5.1e-05
1736438400000,-8e-06
1736467200000,6.9e-05
1736496000000,9e-06
1736524800000,7e-05
1736553600000,6.1e-05
1736582400000,6.7e-05
1736611200000,5e-05
1736640000000,8.3e-05
1736668800000,6e-05
1736697600000,8.8e-05
1736726400000,0.0001
1736755200000,7.4e-05
1736784000000,7e-06
1736812800000,0.0001
1736841600000,0.0001
1736870400000,0.0001
1736899200000,5.3e-05
1736928000000,7e-05
1736956800000,0.0001
1736985600000,5.8e-05
1737014400000,0.0001
1737043200000,0.0001
1737072000000,7.6e-05
1737100800000,0.0001
1737129600000,0.0001
1737158400000,9.3e-05
1737187200000,0.0001
1737216000000,0.0001
1737244800000,0.0001
1737273600000,0.0001
1737302400000,0.0001
1737331200000,0.0001
1737360000000,0.0001
1737388800000,0.0001
1737417600000,0.0001
1737446400000,0.0001
1737475200000,0.0001
1737504000000,0.0001
1737532800000,0.0001
1737561600000,0.0001
1737590400000,0.0001
1737619200000,0.0001
1737648000000,0.0001
1737676800000,4.4e-05
1737705600000,9.5e-05
1737734400000,0.0001
1737763200000,0.0001
1737792000000,7.5e-05
1737820800000,5.2e-05
1737849600000,0.0001
1737878400000,0.0001
1737907200000,0.0001
1737936000000,0.0001
1737964800000,3e-06
1737993600000,1.3e-05
1738022400000,6e-06
1738051200000,5.2e-05
1738080000000,7e-06
1738108800000,-2.2e-05
1738137600000,1.8e-05
1738166400000,6.5e-05
1738195200000,7.6e-05
1738224000000,0.0001
1738252800000,0.0001
1738281600000,1.2e-05
1738310400000,3.3e-05
1738339200000,2.7e-05
1738368000000,-0.000149
1738396800000,-0.00012
1738425600000,-2.4e-05
1738454400000,-1.2e-05
1738483200000,-1.7e-05
1738512000000,-2e-05
1738540800000,6.4e-05
1738569600000,1.2e-05
1738598400000,-5.1e-05
1738627200000,-1.3e-05
1738656000000,0.0001
1738684800000,7.9e-05
1738713600000,1.2e-05
1738742400000,2.6e-05
1738771200000,0.0001
1738800000000,6.6e-05
1738828800000,8e-05
1738857600000,6.8e-05
1738886400000,7.2e-05
1738915200000,3.4e-05
1738944000000,8.3e-05
1738972800000,-5.7e-05
1739001600000,1.7e-05
1739030400000,7e-06
1739059200000,2.1e-05
1739088000000,9e-06
1739116800000,3.1e-05
1739145600000,2.2e-05
1739174400000,8.6e-05
1739203200000,9.2e-05
1739232000000,7.6e-05
1739260800000,5.6e-05
1739289600000,-1.8e-05
1739318400000,1.7e-05
1739347200000,3.2e-05
1739376000000,5e-06
1739404800000,9.8e-05
1739433600000,6.4e-05
1739462400000,4.5e-05
1739491200000,8.9e-05
1739520000000,0.0001
1739548800000,0.0001
1739577600000,3e-05
1739606400000,1e-06
1739635200000,5.1e-05
1739664000000,5.3e-05
1739692800000,-1.5e-05
1739721600000,3e-06
1739750400000,9e-06
1739779200000,3.1e-05
1739808000000,0.0
1739836800000,2.8e-05
1739865600000,1.5e-05
1739894400000,9.4e-05
1739923200000,9.7e-05
1739952000000,0.0001
1739980800000,0.0001
1740009600000,0.0001
1740038400000,0.0001
1740067200000,7.8e-05
1740096000000,1.3e-05
1740124800000,8e-05
1740153600000,3.3e-05
1740182400000,0.000514
1740211200000,0.00025
1740240000000,0.0001
1740268800000,0.0001
1740297600000,0.0001
1740326400000,0.0001
1740355200000,0.0001
1740384000000,0.0001
1740412800000,0.0001
1740441600000,0.0001
1740470400000,0.0001
1740499200000,0.0001
1740528000000,0.0001
1740556800000,0.0001
1740585600000,9.7e-05
1740614400000,-0.000145
1740643200000,-9.6e-05
1740672000000,8.9e-05
1740700800000,0.0001
1740729600000,2.6e-05
1740758400000,-0.000147
1740787200000,0.0001
1740816000000,4.5e-05
1740844800000,9e-06
1740873600000,7.2e-05
1740902400000,0.0001
1740931200000,6.9e-05
1740960000000,0.0001
1740988800000,0.0001
1741017600000,0.0001
1741046400000,-3.4e-05
1741075200000,3e-06
1741104000000,1.2e-05
1741132800000,0.0001
1741161600000,0.0001
1741190400000,0.0001
1741219200000,2.6e-05
1741248000000,0.0001
1741276800000,1e-05
1741305600000,1.3e-05
1741334400000,8e-05
1741363200000,0.0001
1741392000000,0.0001
1741420800000,6.4e-05
1741449600000,1.3e-05
1741478400000,3.8e-05
1741507200000,4.8e-05
1741536000000,-3.2e-05
1741564800000,-0.000294
1741593600000,-7.3e-05
1741622400000,-8.2e-05
1741651200000,8e-06
1741680000000,-1.6e-05
1741708800000,6.8e-05
1741737600000,8.8e-05
1741766400000,7.9e-05
1741795200000,4.8e-05
1741824000000,5.5e-05
1741852800000,8.5e-05
1741881600000,-1.3e-05
1741910400000,-0.000159
1741939200000,4.5e-05
1741968000000,0.0001
1741996800000,0.0001
1742025600000,0.0001
1742054400000,2.5e-05
1742083200000,9e-05
1742112000000,2.7e-05
1742140800000,-6.5e-05
1742169600000,-1.9e-05
1742198400000,6.6e-05
1742227200000,-7e-06
1742256000000,-1.9e-05
1742284800000,1.8e-05
1742313600000,1e-06
1742342400000,-6.1e-05
1742371200000,7.6e-05
1742400000000,7.7e-05
1742428800000,1.1e-05
1742457600000,7.1e-05
1742486400000,-1e-05
1742515200000,-1.4e-05
1742544000000,2.1e-05
1742572800000,-5e-06
1742601600000,4.7e-05
1742630400000,2.9e-05
1742659200000,3e-06
1742688000000,-1.5e-05
1742716800000,1.6e-05
1742745600000,-3.5e-05
1742774400000,2e-05
1742803200000,9.1e-05
1742832000000,3e-05
1742860800000,1.7e-05
1742889600000,-4e-06
1742918400000,8e-06
1742947200000,-1.7e-05
1742976000000,7.1e-05
1743004800000,-4.9e-05
1743033600000,-1.9e-05
1743062400000,4.7e-05
1743091200000,-4e-05
1743120000000,-5e-06
1743148800000,-7e-06
1743177600000,3.9e-05
1743206400000,3.7e-05
1743235200000,-1.7e-05
1743264000000,7e-06
1743292800000,4.2e-05
1743321600000,-4.3e-05
1743350400000,4e-06
1743379200000,-3e-06
1743408000000,2.7e-05
1743436800000,-3e-06
1743465600000,-0.000118
1743494400000,2.7e-05
1743523200000,1.8e-05
1743552000000,2.3e-05
1743580800000,-2.5e-05
1743609600000,-2.8e-05
1743638400000,-2.1e-05
1743667200000,1.4e-05
1743696000000,-9e-06
1743724800000,0.0001
1743753600000,9.3e-05
1743782400000,3e-05
1743811200000,9.5e-05
1743840000000,9.7e-05
1743868800000,3.4e-05
1743897600000,9.2e-05
1743926400000,9.9e-05
1743955200000,4e-06
1743984000000,1e-06
1744012800000,-3.2e-05
1744041600000,3.7e-05
1744070400000,9e-06
1744099200000,7.2e-05
1744128000000,3.5e-05
1744156800000,2.3e-05
1744185600000,-2.1e-05
1744214400000,0.0001
1744243200000,9.2e-05
1744272000000,0.0001
1744300800000,4.7e-05
1744329600000,-3e-05
1744358400000,5e-05
1744387200000,0.0001
1744416000000,7e-05
1744444800000,-9e-06
1744473600000,1.5e-05
1744502400000,7.7e-05
1744531200000,1.2e-05
1744560000000,-4e-06
1744588800000,-3.4e-05
1744617600000,5.2e-05
1744646400000,3.9e-05
1744675200000,4e-06
1744704000000,0.0001
1744732800000,7.2e-05
1744761600000,-6.2e-05
1744790400000,-9.1e-05
1744819200000,-1.9e-05
1744848000000,-1e-05
1744876800000,8e-06
1744905600000,-1.1e-05
1744934400000,3.4e-05
1744963200000,3e-06
1744992000000,-5.1e-05
1745020800000,-1.2e-05
1745049600000,6.9e-05
1745078400000,0.0001
1745107200000,7e-05
1745136000000,-1.8e-05
1745164800000,-7.7e-05
1745193600000,1.9e-05
1745222400000,0.0001
1745251200000,9.1e-05
1745280000000,4e-05
1745308800000,4e-05
1745337600000,-1.9e-05
1745366400000,-2.6e-05
1745395200000,6e-05
1745424000000,2.2e-05
1745452800000,-3.8e-05
1745481600000,1.5e-05
1745510400000,-6e-06
1745539200000,8.9e-05
1745568000000,3.2e-05
1745596800000,4.9e-05
1745625600000,-7.5e-05
1745654400000,1.5e-05
1745683200000,5e-05
1745712000000,-6.6e-05
1745740800000,-1.7e-05
1745769600000,-3.3e-05
1745798400000,1.1e-05
1745827200000,5.6e-05
1745856000000,6e-06
1745884800000,-4.4e-05
1745913600000,3.9e-05
1745942400000,1.3e-05
1745971200000,-2.3e-05
1746000000000,9.2e-05
1746028800000,0.0
1746057600000,0.0
1746086400000,5.3e-05
1746115200000,3.8e-05
1746144000000,-3.5e-05
1746172800000,2.9e-05
1746201600000,-3e-05
1746230400000,-0.000111
1746259200000,-1.5e-05
1746288000000,-6.6e-05
1746316800000,3e-06
1746345600000,4.6e-05
1746374400000,3.5e-05
1746403200000,-7.1e-05
1746432000000,6.7e-05
1746460800000,2.2e-05
1746489600000,-1.8e-05
1746518400000,-7e-06
1746547200000,2.8e-05
1746576000000,1.7e-05
1746604800000,8.9e-05
1746633600000,1.5e-05
1746662400000,6.6e-05
1746691200000,0.0001
1746720000000,0.0001
1746748800000,0.0001
1746777600000,9.2e-05
1746806400000,5.5e-05
1746835200000,7.6e-05
1746864000000,0.0001
1746892800000,0.0001
1746921600000,8.1e-05
1746950400000,0.0001
1746979200000,0.0001
1747008000000,0.0001
1747036800000,0.0001
1747065600000,7.5e-05
1747094400000,6.1e-05
1747123200000,4.2e-05
1747152000000,1.2e-05
1747180800000,2.7e-05
1747209600000,5.8e-05
1747238400000,-1.6e-05
1747267200000,-3.8e-05
1747296000000,-2.8e-05
1747324800000,3.4e-05
1747353600000,-8e-06
1747382400000,3.1e-05
1747411200000,1.6e-05
1747440000000,-2e-06
1747468800000,1.7e-05
1747497600000,2.5e-05
1747526400000,6.2e-05
1747555200000,3.9e-05
1747584000000,0.0001
1747612800000,0.0001
1747641600000,1.1e-05
1747670400000,5.5e-05
1747699200000,5.5e-05
1747728000000,7.1e-05
1747756800000,4e-06
1747785600000,5.1e-05
1747814400000,8e-05
1747843200000,4.2e-05
1747872000000,8e-05
1747900800000,0.0001
1747929600000,9.6e-05
1747958400000,2.2e-05
1747987200000,5.4e-05
1748016000000,6.5e-05
1748044800000,2.2e-05
1748073600000,3.4e-05
1748102400000,4.1e-05
1748131200000,7.4e-05
1748160000000,0.0001
