month,pnl_usdt
2017-08,-300.49
2017-09,-3359.92
2017-10,2404.22
2017-11,4248.32
2017-12,-795.25
2018-01,-5500.36
2018-02,-881.45
2018-03,-1932.12
2018-04,1086.0
2018-05,-1528.59
2018-06,-399.57
2018-07,807.17
2018-08,-208.85
2018-09,-10.38
2018-10,-198.03
2018-11,-868.32
2018-12,-277.18
2019-01,-137.86
2019-02,151.22
2019-03,35.36
2019-04,373.15
2019-05,1185.34
2019-06,1837.28
2019-07,-571.97
2019-08,80.5
2019-09,-270.05
2019-10,485.06
2019-11,-691.74
2019-12,-451.77
2020-01,1002.32
2020-02,-581.4
2020-03,699.14
2020-04,1615.26
2020-05,168.3
2020-06,-300.86
2020-07,1396.15
2020-08,-19.01
2020-09,-930.34
2020-10,1587.02
2020-11,2591.76
2020-12,3851.0
2021-01,1470.39
2021-02,2944.6
2021-03,4946.96
2021-04,1032.68
2021-05,-11564.49
2021-06,-2303.27
2021-07,756.62
2021-08,981.86
2021-09,-1119.05
2021-10,3842.63
2021-11,130.81
2021-12,-1342.94
2022-01,-3009.45
2022-02,2588.08
2022-03,574.88
2022-04,-1794.14
2022-05,-2275.55
2022-06,-3159.43
2022-07,1289.92
2022-08,-1217.67
2022-09,-195.75
2022-10,-125.12
2022-11,-1126.25
2022-12,-388.09
2023-01,1593.07
2023-02,191.55
2023-03,1098.58
2023-04,-201.89
2023-05,-843.29
2023-06,323.45
2023-07,-315.2
2023-08,-183.8
2023-09,46.31
2023-10,1848.78
2023-11,-39.98
2023-12,1114.58
2024-01,-808.89
2024-02,3458.25
2024-03,225.6
2024-04,-2473.63
2024-05,803.11
2024-06,-917.91
2024-07,385.18
2024-08,-1541.67
2024-09,601.95
2024-10,921.43
2024-11,2747.95
2024-12,-1952.47
2025-01,81.14
2025-02,-1944.16
2025-03,-1051.72
2025-04,642.45
2025-05,438.77
2025-06,-42.6
2025-07,514.95
2025-08,-1200.66
2025-09,125.96
2025-10,-234.85
2025-11,-2013.46
2025-12,-506.04
2026-01,-656.73
2026-02,-1176.75
2026-03,-62.05
2026-05,336.21
