month,pnl_usdt
2023-04,129.3922381110061
2023-08,-1038.147852799202
2023-10,4590.204840177215
2023-12,10462.831361443186
2024-01,-6862.177877596665
2024-02,9732.694984465581
2024-03,14625.238802409005
2024-04,-6111.872524518686
2024-06,-1596.9728878275248
2024-08,-3373.1906063172105
2024-10,-3458.5119793624626
2024-11,28463.22806682055
2024-12,11392.472636903682
2025-02,-1709.6048301944504
2025-05,34935.072951144706
2025-06,-4103.792115574708
2025-08,-1923.2752150600518
2025-09,-5678.195786087019
2025-10,-16670.069142339253
2026-01,-8921.19036904298
