month,pnl_usdt
2017-08,-1512.87
2017-09,-5820.89
2017-10,638.76
2017-11,-323.39
2017-12,-765.45
2018-01,533.68
2018-02,3113.12
2018-03,-148.04
2018-04,-2589.99
2018-05,867.13
2018-06,48.42
2018-07,-17.58
2018-08,16.95
2018-09,826.75
2018-10,-1276.96
2018-11,1668.48
2018-12,671.51
2019-01,-901.33
2019-02,296.1
2019-03,-963.31
2019-04,218.6
2019-05,940.74
2019-06,1120.3
2019-07,-446.72
2019-08,-985.2
2019-09,719.78
2019-10,2238.8
2019-11,-205.58
2019-12,-1694.02
2020-01,1630.73
2020-02,166.02
2020-03,1961.0
2020-04,3286.96
2020-05,-3626.57
2020-06,895.36
2020-07,1921.8
2020-08,-2121.17
2020-09,-562.0
2020-10,279.58
2020-11,532.07
2020-12,1461.33
2021-01,-4493.67
2021-02,2125.1
2021-03,-2644.88
2021-04,-982.12
2021-05,907.19
2021-06,-18.36
2021-07,1112.75
2021-08,-257.49
2021-09,-707.14
2021-10,-898.59
2021-11,-675.77
2021-12,673.93
2022-01,-1837.42
2022-02,819.66
2022-03,-761.99
2022-04,547.92
2022-05,-960.34
2022-06,4437.75
2022-07,-573.07
2022-08,290.6
2022-09,-1114.31
2022-10,-960.68
2022-11,-995.32
2022-12,-336.16
2023-01,2223.51
2023-02,-453.9
2023-03,478.76
2023-04,-1987.81
2023-05,222.07
2023-06,-819.56
2023-07,-507.2
2023-08,-755.84
2023-09,-604.94
2023-10,514.02
2023-11,-138.7
2023-12,23.45
2024-01,-905.23
2024-02,-95.32
2024-03,-1.89
2024-04,-363.56
2024-05,175.59
2024-06,-219.12
2024-07,-11.6
2024-08,76.79
2024-09,108.89
2024-10,-35.15
2024-11,-287.18
2024-12,-468.59
2025-01,-259.48
2025-02,-172.07
2025-03,-164.82
2025-04,-85.42
2025-05,-79.63
2025-06,-22.02
2025-07,-28.1
2025-08,-4.95
2025-09,-33.69
2025-10,-5.7
2025-11,22.45
2025-12,-18.58
2026-01,-11.89
2026-02,-11.28
2026-03,-6.61
2026-05,-6.63
