month,pnl_usdt
2017-08,-1111.26
2017-09,-2566.95
2017-10,2143.35
2017-11,5277.63
2017-12,3088.09
2018-01,-1216.34
2018-02,-3066.11
2018-03,-2497.59
2018-04,-4343.65
2018-05,-892.36
2018-06,-370.5
2018-07,-37.84
2018-08,-518.17
2018-09,-1126.04
2018-10,-473.9
2018-11,-438.03
2018-12,-521.76
2019-01,-183.91
2019-02,199.32
2019-03,-228.73
2019-04,486.51
2019-05,673.33
2019-06,949.22
2019-07,-495.11
2019-08,-643.85
2019-09,-125.33
2019-10,-301.0
2019-11,-147.0
2019-12,-334.85
2020-01,370.68
2020-02,275.78
2020-03,-36.45
2020-04,298.23
2020-05,85.62
2020-06,-350.43
2020-07,166.63
2020-08,-685.87
2020-09,1.54
2020-10,55.8
2020-11,476.2
2020-12,594.32
2021-01,86.65
2021-02,1093.19
2021-03,-591.12
2021-04,-549.07
2021-05,-682.94
2021-06,-252.42
2021-07,664.4
2021-08,-8.0
2021-09,123.96
2021-10,-127.03
2021-11,-522.86
2021-12,-119.23
2022-01,-515.29
2022-02,-344.29
2022-03,-152.73
2022-04,-27.65
2022-05,-31.61
2022-06,-69.74
2022-07,-102.66
2022-08,-22.13
2022-09,-43.32
2022-10,-3.03
2022-11,-26.2
2022-12,-4.09
2023-01,24.38
2023-02,-21.81
2023-03,89.63
2023-04,-8.55
2023-05,-32.52
2023-06,22.53
2023-07,-2.8
2023-08,-42.26
2023-09,-30.81
2023-10,21.24
2023-11,-56.44
2023-12,5.53
2024-01,-15.81
2024-02,65.89
2024-03,50.51
2024-04,-18.46
2024-05,8.77
2024-06,-19.91
2024-07,1.35
2024-08,-10.53
2024-09,-8.29
2024-10,-14.99
2024-11,37.27
2024-12,-55.95
2025-01,-4.65
2025-02,-34.04
2025-03,-49.02
2025-04,-18.78
2025-05,-17.43
2025-06,-11.0
2025-07,1.4
2025-08,-0.21
2025-09,-5.61
2025-10,-0.8
2025-11,-6.15
2025-12,-9.91
2026-01,-3.42
2026-02,-3.44
2026-03,-1.45
2026-05,4.39
