month,pnl_usdt
2017-10,8662.92
2017-11,43712.58
2017-12,-8254.58
2018-01,-22375.95
2018-02,-2646.81
2018-03,-394.75
2018-04,4360.45
2018-05,-3103.68
2018-07,7744.03
2018-09,-4777.81
2018-10,-8041.9
2018-11,-1105.92
2019-01,-4269.78
2019-02,-1608.83
2019-03,3617.81
2019-04,20051.35
2019-05,33269.8
2019-06,88064.11
2019-07,-34431.78
2019-08,-7855.7
2019-09,-1464.91
2019-10,42724.19
2019-11,-23680.54
2019-12,-17271.09
2020-01,112302.06
2020-02,-51963.54
2020-04,20209.97
2020-05,38682.65
2020-06,-62847.49
2020-07,56824.73
2020-08,-21944.09
2020-09,-31794.65
2020-10,92370.07
2020-11,137146.12
2020-12,405054.33
2021-01,-143129.31
2021-02,1001373.18
2021-03,-93700.21
2021-04,54392.53
2021-05,-366938.5
2021-07,374592.47
2021-08,814250.24
2021-09,-418250.13
2021-10,852914.84
2021-11,-257353.5
2022-02,-312002.02
2022-03,356760.3
2022-04,-707580.14
2022-07,95709.41
2022-08,-119241.87
2022-09,-354662.89
2022-10,-58475.13
2022-11,-255828.43
2022-12,-103924.7
2023-01,810982.26
2023-02,214570.04
2023-03,1028030.75
2023-04,-59609.38
2023-05,-286990.05
2023-06,851730.86
2023-07,-598651.89
2023-08,-291990.91
2023-09,-174850.47
2023-10,2249254.86
2023-11,-860691.85
2023-12,501289.03
2024-01,-1238797.64
2024-02,3590274.49
2024-03,-31417.56
2024-04,-1034476.41
2024-05,-671026.22
2024-06,510056.34
2024-07,910230.4
2024-08,-153583.27
2024-09,18490.01
2024-10,869316.42
2024-11,4211257.22
2024-12,-1693077.78
2025-01,157516.17
2025-02,-616579.05
2025-03,-925239.27
2025-04,1907169.65
2025-05,2480156.31
2025-06,-484587.42
2025-07,48291.43
2025-08,-461621.75
2025-09,732073.26
2025-10,1240381.06
2026-01,329719.76
2026-03,-4279571.06
2026-04,908507.28
