month,pnl_usdt
2017-10,771.85
2017-11,8750.1
2017-12,4974.13
2018-01,-2112.98
2018-02,-55.23
2018-03,208.9
2018-04,1866.91
2018-05,-315.14
2018-07,2335.25
2018-09,-1061.16
2018-10,-1359.75
2018-11,-457.65
2019-02,-252.4
2019-03,600.73
2019-04,5224.99
2019-05,5202.35
2019-06,12907.48
2019-07,-5232.64
2019-08,961.03
2019-09,-44.65
2019-11,2025.1
2020-01,12078.19
2020-02,-1783.23
2020-03,-2373.75
2020-04,3016.87
2020-05,-2893.37
2020-06,-2816.32
2020-07,7734.76
2020-08,-4821.04
2020-09,-3094.76
2020-10,8486.63
2020-11,10873.53
2020-12,28511.46
2021-01,1492.1
2021-02,39648.48
2021-03,-733.25
2021-04,6277.33
2021-05,-10171.75
2021-07,17409.49
2021-08,10271.51
2021-09,-13798.73
2021-10,23516.09
2021-11,2477.65
2021-12,-6144.31
2022-02,-8652.68
2022-03,3047.55
2022-04,-11245.38
2022-07,-5788.42
2022-08,-3667.52
2022-09,-8929.67
2022-10,247.9
2022-11,-2635.85
2022-12,-5238.42
2023-01,30206.85
2023-02,102.61
2023-03,31586.18
2023-04,-9173.82
2023-05,-5514.07
2023-06,22695.92
2023-07,-6881.76
2023-08,-5320.09
2023-09,-3996.78
2023-10,35806.47
2023-11,-5277.23
2023-12,9532.4
2024-01,-19095.83
2024-02,64403.0
2024-03,-10717.75
2024-04,-16512.17
2024-05,-7897.82
2024-06,8022.37
2024-07,13643.88
2024-08,250.88
2024-09,3509.81
2024-10,22360.74
2024-11,46057.33
2024-12,-21474.48
2025-01,-2081.79
2025-02,-10780.05
2025-04,22518.99
2025-05,15494.16
2025-06,-6103.77
2025-07,22060.6
2025-08,1721.79
2025-09,8724.24
2025-10,1863.9
2026-01,-5.43
2026-03,-30940.89
2026-05,11931.25
