month,pnl_usdt
2017-10,1301.49
2017-11,9177.49
2017-12,217.22
2018-01,-1785.21
2018-02,-505.66
2018-03,172.2
2018-04,1963.57
2018-05,-212.03
2018-07,1835.2
2018-09,-890.1
2018-10,-1140.56
2018-11,-383.88
2019-01,-1250.34
2019-02,-371.53
2019-03,382.26
2019-04,4047.75
2019-05,4126.44
2019-06,10035.5
2019-07,-4002.54
2019-08,945.12
2019-09,-34.99
2019-11,967.34
2019-12,-2635.11
2020-01,8590.09
2020-02,-2620.93
2020-04,3383.62
2020-05,-2028.82
2020-06,-2088.17
2020-07,5376.53
2020-08,-3544.73
2020-09,-2275.46
2020-10,6160.52
2020-11,7980.13
2020-12,20142.54
2021-01,3211.56
2021-02,28133.08
2021-03,1114.21
2021-04,5296.64
2021-05,-10496.21
2021-07,29337.35
2021-08,3559.8
2021-09,-11171.08
2021-10,19037.99
2021-11,1883.79
2022-02,-623.36
2022-03,9542.76
2022-04,-10371.04
2022-07,-3712.25
2022-08,-4013.7
2022-09,-6587.71
2022-10,951.79
2022-11,-3321.8
2022-12,-1439.03
2023-01,34299.44
2023-02,-621.1
2023-03,30773.17
2023-04,317.28
2023-05,-6455.37
2023-06,19614.61
2023-07,-7381.68
2023-08,-4808.19
2023-09,-4227.64
2023-10,36593.85
2023-11,-9191.24
2023-12,9109.11
2024-01,-14781.35
2024-02,56176.21
2024-03,-15564.62
2024-04,-14677.08
2024-05,-7679.99
2024-06,7801.1
2024-07,13192.12
2024-08,243.89
2024-09,3190.08
2024-10,21729.16
2024-11,44734.91
2024-12,-20906.06
2025-01,1680.54
2025-02,-10602.07
2025-03,-9788.8
2025-04,8094.18
2025-05,19516.89
2025-06,-5637.5
2025-07,19600.24
2025-08,-4884.57
2025-09,6597.59
2025-10,5204.04
2026-01,558.77
2026-03,-34632.19
2026-05,7350.72
