opened_at,closed_at,side,entry_price,exit_price,qty,pnl,fee
1506077940000.0,1506337140000.0,short,3589.25,3800.0,7.940377516194191,-1705.7049505467717,32.27038900884586
1506509940000.0,1506898740000.0,long,4060.0,4378.0,5.82234997313835,1824.4863474676577,27.02094399033777
1506927540000.0,1507057140000.0,long,4452.88,4278.0,6.476376408352466,-1163.688162183566,31.09945589088601
1507100340000.0,1507114740000.0,long,4363.86,4211.06,5.84849553354172,-921.2328272514333,27.582709726262664
1507445940000.0,1507575540000.0,long,4478.0,4780.0,5.113109013250286,1518.123482217017,26.035439784569135
1507604340000.0,1507805940000.0,long,4820.11,5209.33,5.647828386832102,2167.0932589579756,31.15450576481615
1507834740000.0,1508021940000.0,long,5321.01,5779.96,6.276885379595886,2842.4528110047477,38.3237339607829
1508050740000.0,1508295540000.0,long,5782.92,5497.989999999999,7.176367714761234,-2089.288230041347,44.525777074419935
1508410740000.0,1508597940000.0,long,5689.99,6125.03,6.247091634507129,2677.139512744037,40.59523193194393
1508626740000.0,1508770740000.0,long,6050.01,5686.88,7.136473582812214,-2637.535655112755,46.06800298615507
1509317940000.0,1509533940000.0,long,6132.0,6590.130000000001,5.815192420691188,2623.424205018184,40.6898986730764
1509562740000.0,1509620340000.0,long,6609.43,7125.999999999999,6.526359899110843,3322.018435331706,49.30329775197423
1509649140000.0,1509865140000.0,long,6858.01,7449.97,7.670340441130234,4480.173834837768,60.360892693685415
1509893940000.0,1510009140000.0,long,7530.03,7024.99,8.681474957996608,-4453.989585690333,69.49747290372687
1510426740000.0,1510642740000.0,short,6150.81,6531.08,8.564383643576331,-3316.515082349866,59.736914207098835
1510714740000.0,1510858740000.0,long,6874.5,7800.0,6.287850545355827,5768.656595171515,50.74908455530325
1510887540000.0,1511621940000.0,long,7878.9,8488.79,7.572947983892098,4550.491830153402,68.17341574255897
1511650740000.0,1511722740000.0,long,8629.97,9325.01,8.416645896361707,5766.789174002308,83.1163898049411
1511751540000.0,1511924340000.0,long,9417.53,10102.81,9.457973665295595,6379.817619442066,101.54257391168892
1511953140000.0,1512068340000.0,long,10797.9,9454.88,9.93278609243845,-13450.57197020116,110.64159233446857
1512313140000.0,1512589620000.0,long,11605.0,12930.01,5.938741993319072,7788.753626761278,80.13890180642686
1512618420000.0,1512690420000.0,long,13739.99,16455.02,6.631522196794719,17894.650326487477,110.13138347609117
1512719220000.0,1512877620000.0,long,15505.510000000002,12829.0,9.165567730389181,-24674.56971484578,142.83602878181426
1513309620000.0,1513496820000.0,long,17270.0,19450.0,4.157167250255723,8978.66645577131,83.9581497861646
1513525620000.0,1513703040000.0,long,19089.98,17802.0,5.1012875765644905,-6673.864502450406,103.50812958687612
1513933440000.0,1514279040000.0,short,13344.9,14770.0,5.872128227178992,-8459.171800394657,90.80186384187306
1514610240000.0,1514912640000.0,short,13056.24,13651.09,4.155432524812361,-2532.898316637728,61.03927925309331
1514970240000.0,1515280140000.0,long,14986.76,17048.98,3.1384745031840517,6416.926045706864,55.2988442493484
1515308940000.0,1515409740000.0,long,16473.0,15313.47,3.965507398506839,-4667.452008867217,69.32721507657863
1515424140000.0,1515870540000.0,short,13100.0,14233.06,3.9711118435367636,-4559.206436495119,59.69845105735554
1515928140000.0,1516158540000.0,short,13402.99,10220.0,2.9118746493372387,9230.634937946536,37.8329521474009
1516187340000.0,1516432140000.0,short,10174.99,12481.0,6.42114993523022,-14887.248591936834,80.01262979659208
1516576140000.0,1516849740000.0,short,11282.21,11518.95,2.0303183412157884,-506.1190514413767,25.46148734194768
1516964940000.0,1517065740000.0,short,10439.0,11148.89,2.05613934245045,-1484.0459982843697,24.413240472220956
1517267340000.0,1517483340000.0,short,11201.01,9511.0,1.5386565587147762,2582.817202276693,17.527768516866317
1517512140000.0,1517843340000.0,short,9126.79,7319.99,2.6948726252295017,4844.718771807322,24.377087457344636
1517872140000.0,1518030540000.0,short,6844.63,8180.000000000001,5.610673626897179,-7538.689303561879,46.364062412188495
1518845340000.0,1519147740000.0,long,10484.0,11654.0,1.613670403635817,1868.3464827862765,19.647889467629344
1519176540000.0,1519248540000.0,long,11149.09,10358.9,1.995006586874695,-1600.0339748287554,23.59971994623929
1519306140000.0,1519680540000.0,short,9750.0,10354.62,1.8135806317330094,-1116.5808637506073,20.053742192193653
1519723740000.0,1520227740000.0,long,10713.0,11480.02,1.3535102863537394,1021.6482953686558,16.52116447038985
1520256540000.0,1520342940000.0,long,11529.0,10884.979999999998,1.51026570730404,-991.2594067649605,18.618085947009234
1520414940000.0,1520530140000.0,short,10500.0,9250.0,1.3892156219264902,1721.4291727149362,15.0903546931765
1520558940000.0,1520832540000.0,short,9306.58,9582.43,2.0945220663730093,-599.5338085503126,21.75989654131724
1520890140000.0,1521091740000.0,short,9005.0,7820.28,1.974921245763168,2321.452966664688,18.275731615852763
1521120540000.0,1521480540000.0,short,8220.0,8310.0,2.968407150011154,-294.1439171053303,26.98727360432641
1522070940000.0,1522358940000.0,short,8105.0199999999995,7180.0,2.9070867942758305,2664.6742425552943,24.43918388573308
1522387740000.0,1522733340000.0,short,6931.18,7310.06,4.4950958135013215,-1738.3105578860684,35.20865606668716
1522862940000.0,1523122140000.0,short,6834.0,7011.01,3.8340844469781663,-707.8669035896975,29.195615630091453
1523294940000.0,1523453340000.0,short,6737.03,6932.75,3.5898181298611034,-729.5888176177831,26.98961324136699
1523568540000.0,1524029340000.0,long,7837.0,7933.9800000000005,2.8206436525720897,249.07964837892987,24.466373047512757
1524043740000.0,1524274140000.0,long,8081.999999999999,8789.99,2.8229721978578826,1972.4400490805094,26.19603728089492
1524302940000.0,1524562140000.0,long,8720.05,9240.0,3.2610725217133902,1663.3816936159003,32.21296404897922
1524590940000.0,1524720540000.0,long,9376.98,8918.99,3.5381704205162183,-1656.0505138199808,35.60384292775866
1525368540000.0,1525656540000.0,long,9605.99,9334.54,2.962485834920214,-835.0278583960736,30.861078506984747
1526030940000.0,1526362140000.0,short,8732.99,8707.52,2.986122726460973,47.412819043320596,28.64372679963843
1526419740000.0,1526808540000.0,short,8520.3,8301.64,3.0765238833409487,644.2485072355607,28.46420509577064
1527024540000.0,1527096540000.0,short,8077.01,7515.0,3.472697779110244,1921.9103926633734,29.780486174375596
1527125340000.0,1527542940000.0,short,7618.47,7145.0,4.4006814108268255,2047.8574971906132,35.733130393564736
1527571740000.0,1527643740000.0,short,7082.07,7523.08,5.5580999870002845,-2495.824961480822,44.64728621382547
1528176540000.0,1528262940000.0,short,7418.86,7589.99,4.346995634735628,-779.7852359601295,35.88387298782101
1528594140000.0,1528666140000.0,short,7301.9,6676.7,4.112267233491062,2539.373418066068,31.616056312542987
1528694940000.0,1528910940000.0,short,6754.29,6261.510000000001,5.517171805432797,2679.2561996493337,39.495722631833715
1528939740000.0,1529342940000.0,short,6318.95,6763.14,7.105683463663631,-3207.3999925454896,51.12645482073765
1529659740000.0,1529818140000.0,short,6390.0,5885.979999999999,5.596145312044234,2782.7851678162806,37.78399236026183
1529846940000.0,1530335640000.0,short,5899.99,6397.11,7.405149207412054,-3731.331797163836,50.08402317515673
1531011060000.0,1531212660000.0,long,6736.0,6579.86,4.90736500153238,-802.1761532703852,35.94018193111773
1531227060000.0,1531659060000.0,short,6367.98,6343.51,4.831957483142459,84.45624103742801,33.7817585750648
1531745460000.0,1531860660000.0,long,6600.0,7311.009999999999,4.698561954614878,3304.775577065774,35.94895828494691
1531889460000.0,1532407860000.0,long,7426.01,7870.0,5.444258665837462,2371.3949157977936,45.80148924738007
1532436660000.0,1532695860000.0,long,8198.55,7858.999999999999,5.7556024913087525,-2005.146307055261,50.83148113137317
1532710260000.0,1532983860000.0,long,8190.0,8128.150000000001,5.0638495518940045,-358.64705589552295,45.447961110881536
1533271860000.0,1533588660000.0,short,7309.0,6915.0,5.534380041142379,2137.2491742722323,43.296561937865064
1533617460000.0,1533703860000.0,short,6954.0,6485.01,6.6928305820226495,3089.4008552467417,49.46975941605952
1533732660000.0,1534150260000.0,short,6504.62,6448.27,8.508834690548982,418.85513493625473,60.617699876175756
1534193460000.0,1534337460000.0,short,6272.99,6386.0,9.013321149787748,-1081.3501714035888,62.75474826607338
1535172660000.0,1535460660000.0,long,6730.0,7037.99,7.943332162096111,2386.31682782805,60.1500447759297
1535489460000.0,1536065460000.0,long,7088.71,7368.7,8.50078905897078,2312.5412626092466,67.59466601198011
1536094260000.0,1536151860000.0,long,7366.000000000001,6980.0,9.07553231179108,-3574.7641449510907,71.60867259972517
1536195060000.0,1536814260000.0,short,6440.09,6404.62,8.798369773643305,249.92129635276262,62.156879518367646
1537203060000.0,1537419060000.0,short,6274.05,6387.53,9.144742054996037,-1101.4281141107297,63.6827857097832
1537519860000.0,1537836660000.0,long,6704.68,6528.99,8.089200195226665,-1480.0689755705378,58.8773932711609
1537851060000.0,1538081460000.0,short,6469.89,6697.5,7.730780922791003,-1815.5898599146794,55.98681407822197
1538095860000.0,1538239860000.0,long,6708.32,6559.4,6.684664876422032,-1044.2599374275808,48.77964403081117
1538254260000.0,1538283060000.0,long,6596.86,6561.800000000001,6.346463357132156,-268.43802973647274,45.93102443542834
