month,pnl_usdt
2017-08,-198.96
2017-09,1575.1
2017-10,-1423.87
2017-11,3850.79
2017-12,-1213.21
2018-01,2885.32
2018-02,4710.25
2018-03,3242.81
2018-04,-2987.13
2018-05,115.05
2018-06,-76.63
2018-07,650.48
2018-08,-1262.95
2018-09,614.29
2018-10,3305.25
2018-11,4586.11
2018-12,-1896.98
2019-01,-1858.42
2019-02,-3477.12
2019-03,-135.25
2019-04,5444.27
2019-05,4471.62
2019-06,6201.19
2019-07,-3350.2
2019-08,13655.39
2019-09,9594.22
2019-10,-2660.31
2019-11,18076.89
2019-12,-14889.21
2020-01,7684.17
2020-02,-4648.95
2020-03,-2321.52
2020-04,16052.99
2020-05,-11397.85
2020-06,-15479.68
2020-07,4747.89
2020-08,-9579.65
2020-09,1298.97
2020-10,-1621.7
2020-11,-3310.52
2020-12,8669.97
2021-01,-4967.58
2021-02,-2620.69
2021-03,1156.43
2021-04,-210.06
2021-05,-300.95
2021-06,-10337.9
2021-07,-1869.62
2021-08,-3012.69
2021-09,-3664.34
2021-10,-551.69
2021-11,-8042.43
2021-12,-1297.4
2022-01,1255.85
2022-02,-4191.03
2022-03,2010.13
2022-04,-740.81
2022-05,715.69
2022-06,4293.37
2022-07,4838.0
2022-08,-849.92
2022-09,-4102.93
2022-10,387.94
2022-11,647.0
2022-12,-573.97
2023-01,1899.99
2023-02,1530.05
2023-03,939.54
2023-04,1782.92
2023-05,-1347.68
2023-06,68.47
2023-07,-696.88
2023-08,809.65
2023-09,-843.08
2023-10,3039.55
2023-11,-3163.39
2023-12,2189.45
2024-01,1672.39
2024-02,5590.44
2024-03,2223.04
2024-04,5662.41
2024-05,-2943.3
2024-06,434.75
2024-07,-1244.95
2024-08,3735.93
2024-09,-1144.0
2024-10,3440.41
2024-11,10414.06
2024-12,1891.09
2025-01,-1176.0
2025-02,591.01
2025-03,-7031.0
2025-04,1838.16
2025-05,-776.66
2025-06,318.63
2025-07,-5202.31
2025-08,-4736.02
2025-09,172.02
2025-10,7406.22
2025-11,5923.29
2025-12,-12660.6
2026-01,4143.22
2026-02,-4033.78
2026-03,-1403.32
2026-04,276.04
